t,r,x,v,p1_bar,p2_bar,ps_bar,u_cmd,xv1,xv2,F_ext
0.000000,0.100000,0.100000,0.000000,10.000000,20.440000,150.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.100000,0.099999,-0.000182,10.008593,20.434192,150.000000,0.114336,0.000000,0.000000,0.000000
0.010000,0.100000,0.100002,0.002296,10.057952,20.411642,149.952737,0.180755,0.048394,0.048394,0.000000
0.015000,0.100000,0.100035,0.011698,10.112053,20.424825,149.768159,-0.109604,0.128004,0.128004,0.000000
0.020000,0.100000,0.100104,0.011285,9.940898,20.600841,149.628109,0.002290,0.053346,0.053346,0.000000
0.025000,0.100000,0.100104,-0.009993,9.983627,20.601341,149.738298,-0.103242,-0.018815,-0.018815,0.000000
0.030000,0.100000,0.100070,0.000726,10.231392,20.601911,149.754935,0.141495,-0.062093,-0.062093,0.000000
0.035000,0.100000,0.100080,-0.001688,10.105699,20.865579,149.769972,0.186267,0.007106,0.007106,0.000000
0.040000,0.100000,0.100074,0.006760,10.417446,20.692404,149.696306,-0.185745,0.125941,0.125941,0.000000
0.045000,0.100000,0.100162,0.018620,10.056781,20.990431,149.605215,0.465586,0.028435,0.028435,0.000000
0.050000,0.100000,0.100160,-0.013620,10.270487,20.873805,149.631818,-0.268780,0.147126,0.147126,0.000000
0.055000,0.100000,0.100201,0.033758,10.491522,20.804568,149.459177,0.454395,0.065198,0.065198,0.000000
0.060000,0.100000,0.100302,-0.008424,9.873927,21.255283,149.524689,-0.007105,0.138561,0.138561,0.000000
0.065000,0.100000,0.100265,0.017429,10.867802,20.677657,149.316463,0.067545,0.162603,0.162603,0.000000
0.070000,0.100000,0.100438,0.025469,9.864409,21.420946,149.324842,0.440852,0.087249,0.087249,0.000000
0.075000,0.100000,0.100409,-0.017402,10.617092,20.980178,149.281446,-0.122192,0.219381,0.219381,0.000000
0.080000,0.100000,0.100508,0.053812,10.607437,21.102247,149.091816,0.651821,0.148793,0.148793,0.000000
0.085000,0.100000,0.100661,-0.007690,9.996034,21.605793,149.041140,0.072778,0.286861,0.286861,0.000000
0.090000,0.100000,0.100663,0.037642,11.232586,20.937883,148.686123,0.242337,0.304450,0.304450,0.000000
0.095000,0.100000,0.100939,0.036815,9.889720,21.977581,148.642821,-0.031567,0.227595,0.227595,0.000000
0.100000,0.100000,0.100918,-0.022131,10.734846,21.489433,148.796453,0.427208,0.108079,0.108079,0.000000
0.105000,0.100000,0.100952,0.037134,10.910997,21.431510,148.991389,0.317809,0.190269,0.190269,0.000000
0.110000,0.100000,0.101132,0.021257,10.394467,21.910599,148.795834,0.222065,0.313216,0.313216,0.000000
0.115000,0.100000,0.101205,0.021436,10.969118,21.672056,148.576815,-0.126761,0.296868,0.296868,0.000000
0.120000,0.100000,0.101363,0.027203,10.444833,22.130076,148.689812,0.348475,0.097444,0.097444,0.000000
0.125000,0.100000,0.101361,-0.019613,10.748702,21.958825,149.035197,-0.085555,0.117490,0.117490,0.000000
0.130000,0.100000,0.101375,0.032485,11.102143,21.779577,149.140641,-0.055084,0.088436,0.088436,0.000000
0.135000,0.100000,0.101498,-0.005549,10.190633,22.424087,149.409721,0.235250,-0.017563,-0.017563,0.000000
0.140000,0.100000,0.101371,-0.017283,11.298967,21.715955,149.589393,-0.641168,0.062510,0.062510,0.000000
0.145000,0.100000,0.101461,0.032341,10.598718,22.384605,149.597349,0.411176,-0.181579,-0.181579,0.000000
0.150000,0.100000,0.101402,-0.054147,10.899949,23.011569,149.360017,-0.457084,-0.079039,-0.079039,0.000000
0.155000,0.100000,0.101270,0.024588,11.954644,22.486510,149.512017,-0.013711,-0.107990,-0.107990,0.000000
0.160000,0.100000,0.101410,-0.008459,10.616426,24.064280,149.371888,-1.000000,-0.153828,-0.153828,0.000000
0.165000,0.100000,0.101182,-0.050525,12.222078,24.149850,149.004811,-0.218293,-0.487456,-0.487456,0.000000
0.170000,0.100000,0.101052,-0.014926,12.660683,26.248766,148.195923,-0.035740,-0.549547,-0.549547,0.000000
0.175000,0.100000,0.100898,-0.040985,13.470053,27.410839,148.072430,-0.426896,-0.266135,-0.266135,0.000000
0.180000,0.100000,0.100803,0.007152,14.006406,27.934224,148.383754,-0.227668,-0.232079,-0.232079,0.000000
0.185000,0.100000,0.100805,-0.023803,13.680348,29.215901,148.480826,-0.074317,-0.269416,-0.269416,0.000000
0.190000,0.100000,0.100625,-0.025711,14.905400,29.333354,148.604902,-0.531876,-0.183610,-0.183610,0.000000
0.195000,0.100000,0.100631,0.011078,14.592473,30.397682,148.708658,0.321001,-0.290958,-0.290958,0.000000
0.200000,0.100000,0.100538,-0.043867,15.076731,31.046117,148.736895,-0.511085,-0.106158,-0.106158,0.000000
0.205000,0.100000,0.100449,0.020460,15.727049,30.911466,149.071262,0.100195,-0.146910,-0.146910,0.000000
0.210000,0.100000,0.100523,-0.017931,14.886948,32.170577,149.085878,0.068642,-0.133584,-0.133584,0.000000
0.215000,0.100000,0.100352,-0.017709,16.254657,31.475687,149.338103,-0.389516,0.008385,0.008385,0.000000
0.220000,0.100000,0.100455,0.033497,15.355008,32.220062,149.510129,0.700940,-0.121645,-0.121645,0.000000
0.225000,0.100000,0.100411,-0.042703,15.717524,32.243289,149.526320,-0.582546,0.142164,0.142164,0.000000
0.230000,0.100000,0.100404,0.053607,16.343937,31.819876,149.400999,0.515867,0.010114,0.010114,0.000000
0.235000,0.100000,0.100577,-0.021358,14.874076,32.939705,149.557690,-1.000000,0.064338,0.064338,0.000000
0.240000,0.100000,0.100380,-0.015586,16.569592,32.034748,149.521289,0.611870,-0.272361,-0.272361,0.000000
0.245000,0.100000,0.100417,-0.000085,15.883847,33.648605,149.132225,-1.000000,-0.124407,-0.124407,0.000000
0.250000,0.100000,0.100310,-0.026256,16.613211,33.644876,149.201810,0.073314,-0.299207,-0.299207,0.000000
0.255000,0.100000,0.100213,-0.019649,16.934105,34.899336,148.750910,-0.140000,-0.333750,-0.333750,0.000000
0.260000,0.100000,0.100102,-0.017154,17.543993,35.393461,148.783505,-0.273285,-0.163524,-0.163524,0.000000
0.265000,0.100000,0.100078,0.001111,17.540820,35.992376,148.948314,-0.056016,-0.175228,-0.175228,0.000000
0.270000,0.100000,0.100026,-0.022212,17.739883,36.519983,149.018103,-0.261915,-0.149470,-0.149470,0.000000
0.275000,0.100000,0.099944,-0.003944,18.224744,36.757516,149.105131,-0.200324,-0.171009,-0.171009,0.000000
0.280000,0.100000,0.099931,-0.012109,18.072789,37.594780,149.067849,0.132007,-0.208155,-0.208155,0.000000
0.285000,0.100000,0.099823,-0.018700,18.765325,37.709642,149.139830,-0.442895,-0.068763,-0.068763,0.000000
0.290000,0.100000,0.099831,0.013887,18.587564,38.126138,149.312810,0.042454,-0.156671,-0.156671,0.000000
