t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.000612,0.000000,0.000000,0.000000,-0.000612
0.010000,0.000000,0.000134,0.000032,0.012472,0.001224,-0.000000,0.052510,-0.000032,-0.001192
0.015000,0.000002,0.000643,0.000152,0.034432,0.001833,-0.000000,0.147966,-0.000150,-0.001681
0.020000,0.000008,0.001709,0.000397,0.062215,0.002440,-0.000000,0.273055,-0.000390,-0.002042
0.025000,0.000020,0.003443,0.000788,0.091964,0.003042,-0.000000,0.412671,-0.000768,-0.002253
0.030000,0.000043,0.005880,0.001325,0.120086,0.003639,-0.000001,0.551818,-0.001282,-0.002314
0.035000,0.000080,0.008983,0.001992,0.143619,0.004230,-0.000001,0.677251,-0.001912,-0.002238
0.040000,0.000134,0.012656,0.002761,0.160470,0.004814,-0.000003,0.778710,-0.002627,-0.002053
0.045000,0.000207,0.016762,0.003595,0.169541,0.005390,-0.000005,0.849668,-0.003387,-0.001795
0.050000,0.000302,0.021140,0.004454,0.170719,0.005957,-0.000009,0.887559,-0.004152,-0.001503
0.055000,0.000419,0.025627,0.005300,0.164761,0.006514,-0.000015,0.893552,-0.004881,-0.001214
0.060000,0.000558,0.030071,0.006102,0.153095,0.007061,-0.000023,0.871928,-0.005544,-0.000959
0.065000,0.000719,0.034351,0.006835,0.137578,0.007595,-0.000035,0.829200,-0.006115,-0.000760
0.070000,0.000901,0.038381,0.007485,0.120232,0.008117,-0.000051,0.773101,-0.006583,-0.000632
0.075000,0.001103,0.042112,0.008047,0.102999,0.008625,-0.000072,0.711567,-0.006944,-0.000578
0.080000,0.001322,0.045537,0.008527,0.087540,0.009119,-0.000098,0.651832,-0.007205,-0.000592
0.085000,0.001558,0.048680,0.008936,0.075080,0.009598,-0.000131,0.599717,-0.007379,-0.000661
0.090000,0.001808,0.051590,0.009293,0.066339,0.010060,-0.000172,0.559175,-0.007484,-0.000768
0.095000,0.002073,0.054330,0.009615,0.061510,0.010506,-0.000221,0.532093,-0.007542,-0.000891
0.100000,0.002352,0.056967,0.009922,0.060311,0.010935,-0.000279,0.518356,-0.007571,-0.001012
0.105000,0.002643,0.059565,0.010231,0.062078,0.011345,-0.000347,0.516128,-0.007588,-0.001114
0.110000,0.002947,0.062173,0.010554,0.065888,0.011736,-0.000427,0.522276,-0.007607,-0.001182
0.115000,0.003265,0.064824,0.010899,0.070696,0.012107,-0.000518,0.532900,-0.007634,-0.001209
0.120000,0.003596,0.067530,0.011267,0.075466,0.012459,-0.000621,0.543864,-0.007672,-0.001191
0.125000,0.003940,0.070283,0.011658,0.079286,0.012790,-0.000737,0.551294,-0.007718,-0.001132
0.130000,0.004298,0.073057,0.012064,0.081456,0.013099,-0.000867,0.551978,-0.007765,-0.001035
0.135000,0.004671,0.075811,0.012475,0.081535,0.013386,-0.001012,0.543647,-0.007804,-0.000912
0.140000,0.005056,0.078497,0.012880,0.079357,0.013652,-0.001171,0.525109,-0.007824,-0.000771
0.145000,0.005455,0.081064,0.013270,0.075018,0.013894,-0.001345,0.496250,-0.007814,-0.000624
0.150000,0.005867,0.083462,0.013632,0.068827,0.014113,-0.001536,0.457913,-0.007765,-0.000481
0.155000,0.006290,0.085647,0.013959,0.061249,0.014309,-0.001742,0.411695,-0.007670,-0.000349
0.160000,0.006723,0.087584,0.014247,0.052831,0.014481,-0.001964,0.359675,-0.007524,-0.000234
0.165000,0.007165,0.089250,0.014490,0.044135,0.014628,-0.002203,0.304137,-0.007326,-0.000138
