time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,21.8414,0.0051,0.0306,0.0572,0.3374,500000.00,168693.79,0.0036
1.00,41.5448,0.0402,0.1186,0.1318,0.0631,500000.00,31558.35,0.0234
1.50,57.1815,0.1315,0.2527,0.2128,0.3371,500000.00,168554.28,0.0688
2.00,67.2209,0.2978,0.4158,0.5275,0.9582,500000.00,479107.97,0.1467
2.50,70.6802,0.5485,0.5866,1.1853,1.6635,500000.00,831762.76,0.2609
3.00,67.2209,0.8818,0.7420,2.1584,2.1747,500000.00,1087372.10,0.4116
3.50,57.1815,1.2842,0.8592,3.2859,2.2458,-500000.00,-1122882.76,0.5953
4.00,41.5448,1.7314,0.9185,4.9106,4.1033,-500000.00,-2051633.52,0.8050
4.50,21.8414,2.1905,0.9051,7.2167,4.9365,-500000.00,-2468252.42,1.0311
5.00,0.0000,2.6229,0.8110,9.6537,4.6211,-500000.00,-2310532.18,1.2617
5.50,-21.8414,2.9879,0.6359,11.6533,3.2106,-500000.00,-1605295.85,1.4843
6.00,-41.5448,3.2466,0.3877,12.7170,0.9262,-500000.00,-463084.38,1.6866
6.50,-57.1815,3.3659,0.0816,12.4921,-1.8762,-500000.00,938095.46,1.8576
7.00,-67.2209,3.3221,-0.2610,10.8276,-4.7554,-500000.00,2377719.64,1.9890
7.50,-70.6802,3.1031,-0.6144,7.8017,-7.2463,-500000.00,3623129.38,2.0763
8.00,-67.2209,2.7105,-0.9507,3.7181,-8.9229,-500000.00,4461471.72,2.1188
8.50,-57.1815,2.1598,-1.2427,-0.9293,-9.4584,500000.00,-4729178.60,2.1211
9.00,-41.5448,1.4793,-1.4663,-6.1272,-11.0690,500000.00,-5534514.85,2.0923
9.50,-21.8414,0.7081,-1.6028,-11.7161,-11.0025,500000.00,-5501231.66,2.0454
10.00,-0.0000,-0.1070,-1.6405,-16.8462,-9.2520,500000.00,-4625994.03,1.9963
10.50,21.8414,-0.9153,-1.5760,-20.7211,-6.0344,500000.00,-3017175.34,1.9601
11.00,41.5448,-1.6667,-1.4144,-22.7028,-1.7613,500000.00,-880653.49,1.9483
11.50,57.1815,-2.3156,-1.1688,-22.3979,3.0124,500000.00,1506215.10,1.9650
12.00,67.2209,-2.8248,-0.8594,-19.7116,7.6584,500000.00,3829224.52,2.0064
12.50,70.6802,-3.1685,-0.5112,-14.8656,11.5527,500000.00,5776369.15,2.0633
13.00,67.2209,-3.3342,-0.1521,-8.3762,14.1533,500000.00,7076660.37,2.1239
13.50,57.1815,-3.3235,0.1901,-0.9957,15.0682,-500000.00,-7534121.40,2.1782
14.00,41.5448,-3.1512,0.4899,6.9859,16.5043,-500000.00,-8252174.74,2.2189
14.50,21.8414,-2.8442,0.7264,15.1407,15.7528,-500000.00,-7876413.75,2.2425
15.00,0.0000,-2.4378,0.8855,22.3847,12.8973,-500000.00,-6448643.58,2.2491
15.50,-21.8414,-1.9727,0.9605,27.7416,8.2805,-500000.00,-4140230.16,2.2410
16.00,-41.5448,-1.4911,0.9530,30.4628,2.4620,-500000.00,-1231012.04,2.2220
16.50,-57.1815,-1.0320,0.8723,30.1205,-3.8486,-500000.00,1924321.44,2.1962
17.00,-67.2209,-0.6283,0.7344,26.6614,-9.8768,-500000.00,4938406.47,2.1672
17.50,-70.6802,-0.3037,0.5599,20.4168,-14.8741,-500000.00,7437035.19,2.1375
18.00,-67.2209,-0.0706,0.3724,12.0670,-18.2068,-106041.73,1930675.67,2.1084
18.50,-57.1815,0.0704,0.1954,2.3243,-20.3760,500000.00,-10187991.11,2.0805
19.00,-41.5448,0.1302,0.0505,-8.2673,-21.5536,500000.00,-10776813.35,2.0538
19.50,-21.8414,0.1292,-0.0454,-18.7825,-20.0742,500000.00,-10037099.39,2.0280
20.00,-0.0000,0.0948,-0.0815,-27.9241,-16.1137,500000.00,-8056846.38,2.0032
20.50,21.8414,0.0583,-0.0541,-34.5572,-10.1387,500000.00,-5069358.46,1.9792
21.00,41.5448,0.0507,0.0326,-37.8418,-2.8510,500000.00,-1425477.52,1.9561
21.50,57.1815,0.0991,0.1677,-37.3309,4.8945,500000.00,2447259.16,1.9338
22.00,67.2209,0.2236,0.3339,-33.0230,12.1877,500000.00,6093839.95,1.9125
22.50,70.6802,0.4346,0.5099,-25.3637,18.1676,500000.00,9083813.94,1.8927
23.00,67.2209,0.7312,0.6722,-15.1960,22.1207,-326197.09,-7215691.66,1.8755
23.50,57.1815,1.1007,0.7982,-3.1617,25.5430,-500000.00,-12771504.90,1.8626
24.00,41.5448,1.5199,0.8676,9.9487,26.3827,-500000.00,-13191346.64,1.8563
24.50,21.8414,1.9564,0.8656,22.6994,24.1208,-500000.00,-12060380.23,1.8583
25.00,0.0000,2.3721,0.7838,33.5936,19.0296,-500000.00,-9514794.00,1.8697
25.50,-21.8414,2.7267,0.6217,41.3525,11.7007,-500000.00,-5850352.44,1.8899
26.00,-41.5448,2.9816,0.3867,45.0593,2.9759,-500000.00,-1487968.33,1.9163
26.50,-57.1815,3.1037,0.0937,44.2609,-6.1484,-500000.00,3074200.49,1.9448
27.00,-67.2209,3.0691,-0.2361,39.0180,-14.6335,-500000.00,7316740.88,1.9710
27.50,-70.6802,2.8657,-0.5773,29.8970,-21.5137,-500000.00,10756864.59,1.9905
28.00,-67.2209,2.4945,-0.9024,17.9060,-26.0037,500000.00,-13001850.71,2.0005
28.50,-57.1815,1.9705,-1.1846,3.7727,-29.9830,500000.00,-14991486.07,2.0000
29.00,-41.5448,1.3212,-1.3998,-11.4969,-30.5117,500000.00,-15255839.18,1.9904
29.50,-21.8414,0.5849,-1.5296,-26.1537,-27.5597,500000.00,-13779872.18,1.9752
30.00,-0.0000,-0.1922,-1.5625,-38.5313,-21.4839,500000.00,-10741951.44,1.9591
30.50,21.8414,-0.9607,-1.4951,-47.2298,-12.9841,500000.00,-6492028.50,1.9470
31.00,41.5448,-1.6714,-1.3326,-51.2693,-3.0229,500000.00,-1511453.40,1.9430
31.50,57.1815,-2.2796,-1.0882,-50.1946,7.2820,500000.00,3641003.15,1.9487
32.00,67.2209,-2.7493,-0.7820,-44.1223,16.7819,500000.00,8390934.74,1.9635
32.50,70.6802,-3.0555,-0.4389,-33.7250,24.4223,500000.00,12211155.57,1.9845
33.00,67.2209,-3.1867,-0.0867,-20.1546,29.3577,-500000.00,-14678864.72,2.0077
33.50,57.1815,-3.1453,0.2470,-4.3042,33.4405,-500000.00,-16720260.13,2.0291
34.00,41.5448,-2.9470,0.5370,12.6495,33.7376,-500000.00,-16868805.67,2.0453
34.50,21.8414,-2.6191,0.7626,28.7983,30.2574,-500000.00,-15128690.70,2.0547
35.00,0.0000,-2.1975,0.9098,42.3426,23.4215,-500000.00,-11710733.04,2.0567
35.50,-21.8414,-1.7234,0.9725,51.7871,14.0136,-500000.00,-7006817.03,2.0525
36.00,-41.5448,-1.2389,0.9524,56.1011,3.0905,-500000.00,-1545241.17,2.0435
36.50,-57.1815,-0.7832,0.8592,54.8263,-8.1360,-500000.00,4067986.39,2.0317
37.00,-67.2209,-0.3892,0.7091,48.1214,-18.4309,-500000.00,9215456.56,2.0186
37.50,-70.6802,-0.0801,0.5232,36.7406,-26.6702,-500000.00,13335114.54,2.0053
38.00,-67.2209,0.1320,0.3252,21.9467,-31.9607,500000.00,-15980356.38,1.9923
38.50,-57.1815,0.2471,0.1390,4.7615,-36.1328,500000.00,-18066375.75,1.9797
39.00,-41.5448,0.2766,-0.0137,-13.5057,-36.2577,500000.00,-18128857.45,1.9674
39.50,-21.8414,0.2419,-0.1158,-30.8221,-32.3732,500000.00,-16186580.09,1.9552
40.00,-0.0000,0.1712,-0.1562,-45.2839,-24.9506,500000.00,-12475323.05,1.9432
40.50,21.8414,0.0966,-0.1314,-55.3204,-14.8388,500000.00,-7419415.74,1.9314
41.00,41.5448,0.0501,-0.0451,-59.8602,-3.1672,500000.00,-1583622.78,1.9197
41.50,57.1815,0.0599,0.0913,-58.4412,8.7785,500000.00,4389237.86,1.9082
42.00,67.2209,0.1470,0.2608,-51.2542,19.6963,500000.00,9848134.60,1.8970
42.50,70.6802,0.3226,0.4418,-39.1156,28.4073,500000.00,14203631.93,1.8863
43.00,67.2209,0.5868,0.6110,-23.3742,33.9806,-500000.00,-16990296.57,1.8765
43.50,57.1815,0.9277,0.7451,-5.1513,38.2288,-500000.00,-19114424.88,1.8684
44.00,41.5448,1.3227,0.8241,14.1401,38.2262,-500000.00,-19113101.41,1.8632
44.50,21.8414,1.7400,0.8326,32.3703,34.0323,-500000.00,-17016165.89,1.8619
45.00,0.0000,2.1421,0.7621,47.5534,26.1572,-500000.00,-13078593.03,1.8652
45.50,-21.8414,2.4888,0.6118,58.0594,15.4996,-500000.00,-7749812.58,1.8731
46.00,-41.5448,2.7417,0.3888,62.7843,3.2458,-500000.00,-1622910.31,1.8845
46.50,-57.1815,2.8679,0.1077,61.2623,-9.2612,-500000.00,4630614.77,1.8977
47.00,-67.2209,2.8432,-0.2106,53.7079,-20.6669,-500000.00,10333445.78,1.9101
47.50,-70.6802,2.6552,-0.5410,40.9857,-29.7493,-500000.00,14874650.24,1.9193
48.00,-67.2209,2.3047,-0.8564,24.5104,-35.5478,500000.00,-17773905.05,1.9237
48.50,-57.1815,1.8059,-1.1299,5.4811,-39.8606,500000.00,-19930323.22,1.9225
49.00,-41.5448,1.1858,-1.3379,-14.6089,-39.7636,500000.00,-19881822.38,1.9165
49.50,-21.8414,0.4820,-1.4620,-33.5540,-35.3332,500000.00,-17666621.32,1.9075
50.00,-0.0000,-0.2603,-1.4910,-49.3042,-27.1089,500000.00,-13554451.96,1.8982
50.50,21.8414,-0.9925,-1.4214,-60.1825,-16.0283,500000.00,-8014159.41,1.8914
51.00,41.5448,-1.6661,-1.2587,-65.0588,-3.3216,500000.00,-1660822.36,1.8894
51.50,57.1815,-2.2377,-1.0158,-63.4637,9.6234,500000.00,4811715.08,1.8930
52.00,67.2209,-2.6719,-0.7130,-55.6296,21.4112,500000.00,10705589.19,1.9020
52.50,70.6802,-2.9448,-0.3749,-42.4578,30.7860,500000.00,15392992.76,1.9144
53.00,67.2209,-3.0456,-0.0293,-25.4144,36.7637,-500000.00,-18381832.03,1.9281
53.50,57.1815,-2.9774,0.2964,-5.7584,41.1309,-500000.00,-20565428.24,1.9404
54.00,41.5448,-2.7567,0.5772,14.9543,40.9643,-500000.00,-20482147.57,1.9495
54.50,21.8414,-2.4112,0.7926,34.4587,36.3531,-500000.00,-18176550.49,1.9541
55.00,0.0000,-1.9773,0.9290,50.6545,27.8594,-500000.00,-13929710.93,1.9544
55.50,-21.8414,-1.4964,0.9804,61.8278,16.4510,-500000.00,-8225489.78,1.9507
56.00,-41.5448,-1.0108,0.9489,66.8277,3.3921,-500000.00,-1696042.51,1.9444
56.50,-57.1815,-0.5597,0.8444,65.1812,-9.8948,-500000.00,4947379.78,1.9366
57.00,-67.2209,-0.1758,0.6835,57.1343,-21.9817,-500000.00,10990854.02,1.9282
57.50,-70.6802,0.1179,0.4874,43.6165,-31.5867,-500000.00,15793328.81,1.9199
58.00,-67.2209,0.3098,0.2802,26.1333,-37.7068,500000.00,-18853408.48,1.9119
