time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,21.8414,0.0051,0.0306,0.0572,0.3374,37883.74,12781.50,0.0036
1.00,41.5448,0.0402,0.1186,0.4135,1.1715,114566.27,134211.06,0.0234
1.50,57.1815,0.1315,0.2527,1.2476,2.2100,179220.66,396084.61,0.0688
2.00,67.2209,0.2978,0.4158,2.6064,3.2246,199417.47,643034.27,0.1467
2.50,70.6802,0.5485,0.5866,4.4345,4.0393,157454.15,636004.53,0.2609
3.00,67.2209,0.8818,0.7420,6.5997,4.5284,47963.74,217201.09,0.4116
3.50,57.1815,1.2842,0.8592,8.9180,4.6164,-124044.51,-572635.08,0.5953
4.00,41.5448,1.7314,0.9185,11.1796,4.2777,-345172.55,-1476561.14,0.8050
4.50,21.8414,2.1905,0.9051,13.1733,3.5357,-500000.00,-1767829.32,1.0311
5.00,0.0000,2.6229,0.8110,14.6515,2.2268,-500000.00,-1113394.96,1.2617
5.50,-21.8414,2.9879,0.6359,15.2621,0.0999,-500000.00,-49955.18,1.4843
6.00,-41.5448,3.2466,0.3877,14.6599,-2.5690,-500000.00,1284506.20,1.6866
6.50,-57.1815,3.3659,0.0816,12.6649,-5.4034,-500000.00,2701721.12,1.8576
7.00,-67.2209,3.3221,-0.2610,9.3001,-7.9765,-500000.00,3988227.62,1.9890
7.50,-70.6802,3.1031,-0.6144,4.8027,-9.8685,-500000.00,4934233.35,2.0763
8.00,-67.2209,2.7105,-0.9507,-0.3944,-10.7252,-500000.00,5362602.52,2.1188
8.50,-57.1815,2.1598,-1.2427,-5.7083,-10.3086,-500000.00,5154298.42,2.1211
9.00,-41.5448,1.4793,-1.4663,-10.4745,-8.5341,-245377.04,2094064.47,2.0923
9.50,-21.8414,0.7081,-1.6028,-14.1838,-6.1001,353379.77,-2155645.51,2.0454
10.00,-0.0000,-0.1070,-1.6405,-16.7542,-4.0017,500000.00,-2000865.62,1.9963
10.50,21.8414,-0.9153,-1.5760,-18.1150,-1.3061,500000.00,-653037.74,1.9601
11.00,41.5448,-1.6667,-1.4144,-17.9541,2.0190,500000.00,1009519.33,1.9483
11.50,57.1815,-2.3156,-1.1688,-16.0643,5.5302,500000.00,2765083.35,1.9650
12.00,67.2209,-2.8248,-0.8594,-12.4751,8.7348,500000.00,4367390.65,2.0064
12.50,70.6802,-3.1685,-0.5112,-7.4612,11.1552,500000.00,5577599.37,2.0633
13.00,67.2209,-3.3342,-0.1521,-1.5189,12.3917,500000.00,6195866.76,2.1239
13.50,57.1815,-3.3235,0.1901,4.6866,12.1773,500000.00,6088650.15,2.1782
14.00,41.5448,-3.1512,0.4899,10.3983,10.4167,487972.73,5083058.62,2.2189
14.50,21.8414,-2.8442,0.7264,14.8665,7.2344,-264744.71,-1915256.99,2.2425
15.00,0.0000,-2.4378,0.8855,17.8941,4.6851,-500000.00,-2342563.82,2.2491
15.50,-21.8414,-1.9727,0.9605,19.5278,1.7079,-500000.00,-853962.31,2.2410
16.00,-41.5448,-1.4911,0.9530,19.4917,-1.9234,-500000.00,961685.72,2.2220
16.50,-57.1815,-1.0320,0.8723,17.5738,-5.7349,-500000.00,2867442.01,2.1962
17.00,-67.2209,-0.6283,0.7344,13.8138,-9.2057,-500000.00,4602845.59,2.1672
17.50,-70.6802,-0.3037,0.5599,8.5095,-11.8344,-500000.00,5917181.78,2.1375
18.00,-67.2209,-0.0706,0.3724,2.1909,-13.2042,-500000.00,6602079.52,2.1084
18.50,-57.1815,0.0704,0.1954,-4.4366,-13.0389,-500000.00,6519463.55,2.0805
19.00,-41.5448,0.1302,0.0505,-10.5737,-11.2429,-500000.00,5621428.18,2.0538
19.50,-21.8414,0.1292,-0.0454,-15.4224,-7.9191,222589.45,-1762703.11,2.0280
20.00,-0.0000,0.0948,-0.0815,-18.7260,-5.0977,500000.00,-2548835.92,2.0032
20.50,21.8414,0.0583,-0.0541,-20.5176,-1.9233,500000.00,-961641.82,1.9792
21.00,41.5448,0.0507,0.0326,-20.5371,1.9161,500000.00,958071.05,1.9561
21.50,57.1815,0.0991,0.1677,-18.5723,5.9263,500000.00,2963162.68,1.9338
22.00,67.2209,0.2236,0.3339,-14.6724,9.5678,500000.00,4783919.32,1.9125
22.50,70.6802,0.4346,0.5099,-9.1531,12.3243,500000.00,6162159.56,1.8927
23.00,67.2209,0.7312,0.6722,-2.5685,13.7689,500000.00,6884457.47,1.8755
23.50,57.1815,1.1007,0.7982,4.3481,13.6209,500000.00,6810459.68,1.8626
24.00,41.5448,1.5199,0.8676,10.7686,11.7857,500000.00,5892841.24,1.8563
24.50,21.8414,1.9564,0.8656,15.8683,8.3728,-200778.66,-1681084.50,1.8583
25.00,0.0000,2.3721,0.7838,19.3548,5.3711,-500000.00,-2685526.68,1.8697
25.50,-21.8414,2.7267,0.6217,21.2472,2.0513,-500000.00,-1025653.64,1.8899
26.00,-41.5448,2.9816,0.3867,21.2930,-1.9386,-500000.00,969305.19,1.9163
26.50,-57.1815,3.1037,0.0937,19.2811,-6.0898,-500000.00,3044900.98,1.9448
27.00,-67.2209,3.0691,-0.2361,15.2687,-9.8498,-500000.00,4924920.29,1.9710
27.50,-70.6802,2.8657,-0.5773,9.5854,-12.6921,-500000.00,6346072.18,1.9905
28.00,-67.2209,2.4945,-0.9024,2.8036,-14.1833,-500000.00,7091631.32,2.0005
28.50,-57.1815,1.9705,-1.1846,-4.3231,-14.0400,-500000.00,7019981.85,2.0000
29.00,-41.5448,1.3212,-1.3998,-10.9458,-12.1692,-500000.00,6084594.44,1.9904
29.50,-21.8414,0.5849,-1.5296,-16.2209,-8.6859,189279.73,-1644067.32,1.9752
30.00,-0.0000,-0.1922,-1.5625,-19.8336,-5.5597,500000.00,-2779844.25,1.9591
30.50,21.8414,-0.9607,-1.4951,-21.7935,-2.1311,500000.00,-1065564.23,1.9470
31.00,41.5448,-1.6714,-1.3326,-21.8513,1.9699,500000.00,984958.71,1.9430
31.50,57.1815,-2.2796,-1.0882,-19.7975,6.2238,500000.00,3111914.67,1.9487
32.00,67.2209,-2.7493,-0.7820,-15.6959,10.0688,500000.00,5034391.93,1.9635
32.50,70.6802,-3.0555,-0.4389,-9.8870,12.9710,500000.00,6485480.25,1.9845
33.00,67.2209,-3.1867,-0.0867,-2.9570,14.4924,500000.00,7246206.92,2.0077
33.50,57.1815,-3.1453,0.2470,4.3254,14.3485,500000.00,7174228.24,2.0291
34.00,41.5448,-2.9470,0.5370,11.0960,12.4476,500000.00,6223801.99,2.0453
34.50,21.8414,-2.6191,0.7626,16.4974,8.9091,-183058.29,-1630891.48,2.0547
35.00,0.0000,-2.1975,0.9098,20.2001,5.6942,-500000.00,-2847090.28,2.0567
35.50,-21.8414,-1.7234,0.9725,22.2069,2.1833,-500000.00,-1091648.60,2.0525
36.00,-41.5448,-1.2389,0.9524,22.2698,-2.0010,-500000.00,1000519.02,2.0435
36.50,-57.1815,-0.7832,0.8592,20.1809,-6.3312,-500000.00,3165603.40,2.0317
37.00,-67.2209,-0.3892,0.7091,16.0094,-10.2384,-500000.00,5119224.21,2.0186
37.50,-70.6802,-0.0801,0.5232,10.1040,-13.1837,-500000.00,6591838.57,2.0053
38.00,-67.2209,0.1320,0.3252,3.0615,-14.7258,-500000.00,7362887.72,1.9923
38.50,-57.1815,0.2471,0.1390,-4.3379,-14.5792,-500000.00,7289588.81,1.9797
39.00,-41.5448,0.2766,-0.0137,-11.2185,-12.6538,-500000.00,6326893.39,1.9674
39.50,-21.8414,0.2419,-0.1158,-16.7130,-9.0723,179576.30,-1629169.08,1.9552
40.00,-0.0000,0.1712,-0.1562,-20.4814,-5.7925,500000.00,-2896241.16,1.9432
40.50,21.8414,0.0966,-0.1314,-22.5218,-2.2189,500000.00,-1109436.41,1.9314
41.00,41.5448,0.0501,-0.0451,-22.5866,2.0285,500000.00,1014263.08,1.9197
41.50,57.1815,0.0599,0.0913,-20.4694,6.4161,500000.00,3208029.59,1.9082
42.00,67.2209,0.1470,0.2608,-16.2432,10.3698,500000.00,5184883.50,1.8970
42.50,70.6802,0.3226,0.4418,-10.2636,13.3467,500000.00,6673329.64,1.8863
43.00,67.2209,0.5868,0.6110,-3.1352,14.9033,500000.00,7451658.71,1.8765
43.50,57.1815,0.9277,0.7451,4.3529,14.7536,500000.00,7376809.88,1.8684
44.00,41.5448,1.3227,0.8241,11.3165,12.8086,500000.00,6404313.25,1.8632
44.50,21.8414,1.7400,0.8326,16.8805,9.1937,-177545.21,-1632298.31,1.8619
45.00,0.0000,2.1421,0.7621,20.6979,5.8656,-500000.00,-2932816.04,1.8652
45.50,-21.8414,2.4888,0.6118,22.7629,2.2440,-500000.00,-1122001.40,1.8731
46.00,-41.5448,2.7417,0.3888,22.8282,-2.0515,-500000.00,1025736.73,1.8845
46.50,-57.1815,2.8679,0.1077,20.6883,-6.4825,-500000.00,3241274.28,1.8977
47.00,-67.2209,2.8432,-0.2106,16.4197,-10.4713,-500000.00,5235663.77,1.9101
47.50,-70.6802,2.6552,-0.5410,10.3829,-13.4719,-500000.00,6735942.47,1.9193
48.00,-67.2209,2.3047,-0.8564,3.1887,-15.0391,-500000.00,7519549.54,1.9237
48.50,-57.1815,1.8059,-1.1299,-4.3671,-14.8865,-500000.00,7443239.90,1.9225
49.00,-41.5448,1.1858,-1.3379,-11.3937,-12.9260,-500000.00,6463011.71,1.9165
49.50,-21.8414,0.4820,-1.4620,-17.0104,-9.2852,176303.94,-1637014.78,1.9075
50.00,-0.0000,-0.2603,-1.4910,-20.8646,-5.9207,500000.00,-2960374.31,1.8982
50.50,21.8414,-0.9925,-1.4214,-22.9481,-2.2622,500000.00,-1131122.10,1.8914
51.00,41.5448,-1.6661,-1.2587,-23.0132,2.0701,500000.00,1035025.25,1.8894
51.50,57.1815,-2.2377,-1.0158,-20.8555,6.5344,500000.00,3267187.56,1.8930
52.00,67.2209,-2.6719,-0.7130,-16.5540,10.5498,500000.00,5274917.23,1.9020
52.50,70.6802,-2.9448,-0.3749,-10.4730,13.5683,500000.00,6784138.11,1.9144
53.00,67.2209,-3.0456,-0.0293,-3.2282,15.1433,500000.00,7571650.14,1.9281
53.50,57.1815,-2.9774,0.2964,4.3794,14.9882,500000.00,7494081.06,1.9404
54.00,41.5448,-2.7567,0.5772,11.4542,13.0156,500000.00,6507801.12,1.9495
54.50,21.8414,-2.4112,0.7926,17.1109,9.3547,-175508.15,-1641825.91,1.9541
55.00,0.0000,-1.9773,0.9290,20.9932,5.9626,-500000.00,-2981315.19,1.9544
55.50,-21.8414,-1.4964,0.9804,23.0906,2.2758,-500000.00,-1137875.92,1.9507
56.00,-41.5448,-1.0108,0.9489,23.1553,-2.0848,-500000.00,1042411.45,1.9444
56.50,-57.1815,-0.5597,0.8444,20.9836,-6.5746,-500000.00,3287319.12,1.9366
57.00,-67.2209,-0.1758,0.6835,16.6567,-10.6105,-500000.00,5305250.69,1.9282
57.50,-70.6802,0.1179,0.4874,10.5417,-13.6426,-500000.00,6821280.10,1.9199
58.00,-67.2209,0.3098,0.2802,3.2580,-15.2234,-500000.00,7611722.76,1.9119
58.50,-57.1815,0.4003,0.0860,-4.3896,-15.0662,-500000.00,7533115.72,1.9041
59.00,-41.5448,0.4016,-0.0734,-11.5014,-13.0842,-500000.00,6542121.86,1.8965
59.50,-21.8414,0.3357,-0.1806,-17.1887,-9.4078,174974.56,-1646129.07,1.8888
60.00,-0.0000,0.2316,-0.2246,-21.0924,-5.9946,500000.00,-2997317.60,1.8811
60.50,21.8414,0.1223,-0.2016,-23.2003,-2.2859,500000.00,-1142947.61,1.8734
61.00,41.5448,0.0406,-0.1154,-23.2646,2.0964,500000.00,1048221.65,1.8658
61.50,57.1815,0.0156,0.0227,-21.0822,6.6059,500000.00,3302925.86,1.8583
62.00,67.2209,0.0692,0.1956,-16.7355,10.6574,500000.00,5328686.32,1.8508
62.50,70.6802,0.2134,0.3817,-10.5942,13.6999,500000.00,6849925.48,1.8436
63.00,67.2209,0.4491,0.5573,-3.2805,15.2852,500000.00,7642589.10,1.8367
63.50,57.1815,0.7651,0.6992,4.3977,15.1263,500000.00,7563147.97,1.8308
64.00,41.5448,1.1392,0.7870,11.5380,13.1370,500000.00,6568493.54,1.8264
64.50,21.8414,1.5405,0.8053,17.2488,9.4486,-174602.77,-1649745.30,1.8244
65.00,-0.0000,1.9314,0.7452,21.1690,6.0192,-500000.00,-3009591.66,1.8252
65.50,-21.8414,2.2724,0.6057,23.2850,2.2936,-500000.00,-1146792.73,1.8290
66.00,-41.5448,2.5250,0.3935,23.3489,-2.1055,-500000.00,1052761.54,1.8352
66.50,-57.1815,2.6562,0.1231,21.1580,-6.6300,-500000.00,3315008.45,1.8427
67.00,-67.2209,2.6418,-0.1850,16.7961,-10.6936,-500000.00,5346790.29,1.8499
67.50,-70.6802,2.4690,-0.5058,10.6345,-13.7441,-500000.00,6872028.85,1.8552
68.00,-67.2209,2.1383,-0.8125,3.2976,-15.3328,-500000.00,7666386.66,1.8574
68.50,-57.1815,1.6633,-1.0785,-4.4042,-15.1726,-500000.00,7586285.19,1.8561
69.00,-41.5448,1.0705,-1.2804,-11.5663,-13.1776,-500000.00,6588793.74,1.8517
69.50,-21.8414,0.3968,-1.3998,-17.2953,-9.4799,174335.68,-1652683.07,1.8453
70.00,-0.0000,-0.3136,-1.4256,-21.2281,-6.0381,500000.00,-3019028.88,1.8390
70.50,21.8414,-1.0126,-1.3545,-23.3503,-2.2995,500000.00,-1149726.63,1.8344
71.00,41.5448,-1.6528,-1.1919,-23.4139,2.1126,500000.00,1056293.92,1.8332
71.50,57.1815,-2.1914,-0.9509,-21.2165,6.6487,500000.00,3324354.57,1.8360
72.00,67.2209,-2.5939,-0.6515,-16.8428,10.7215,500000.00,5360774.38,1.8423
72.50,70.6802,-2.8372,-0.3184,-10.6655,13.7782,500000.00,6889089.70,1.8509
73.00,67.2209,-2.9113,0.0209,-3.3108,15.3695,500000.00,7684745.47,1.8602
73.50,57.1815,-2.8199,0.3391,4.4093,15.2083,500000.00,7604125.97,1.8683
74.00,41.5448,-2.5799,0.6113,11.5883,13.2089,500000.00,6604438.52,1.8740
74.50,21.8414,-2.2197,0.8173,17.3312,9.5040,-174139.37,-1655023.14,1.8765
75.00,0.0000,-1.7759,0.9438,21.2737,6.0526,-500000.00,-3026296.37,1.8758
75.50,-21.8414,-1.2902,0.9849,23.4007,2.3039,-500000.00,-1151974.75,1.8726
76.00,-41.5448,-0.8049,0.9431,23.4640,-2.1181,-500000.00,1059035.04,1.8676
76.50,-57.1815,-0.3593,0.8285,21.2616,-6.6632,-500000.00,3331579.94,1.8617
77.00,-67.2209,0.0143,0.6579,16.8788,-10.7432,-500000.00,5371575.54,1.8557
77.50,-70.6802,0.2929,0.4528,10.6894,-13.8045,-500000.00,6902261.11,1.8499
78.00,-67.2209,0.4654,0.2375,3.3209,-15.3978,-500000.00,7698914.09,1.8444
78.50,-57.1815,0.5328,0.0363,-4.4133,-15.2358,-500000.00,7617890.51,1.8390
79.00,-41.5448,0.5078,-0.1288,-11.6053,-13.2330,-500000.00,6616504.61,1.8337
79.50,-21.8414,0.4130,-0.2403,-17.3590,-9.5226,173992.72,-1656865.14,1.8282
80.00,-0.0000,0.2783,-0.2871,-21.3089,-6.0638,500000.00,-3031898.71,1.8227
80.50,21.8414,0.1374,-0.2653,-23.4396,-2.3074,500000.00,-1153702.16,1.8171
81.00,41.5448,0.0239,-0.1788,-23.5027,2.1223,500000.00,1061158.52,1.8115
81.50,57.1815,-0.0324,-0.0387,-21.2964,6.6743,500000.00,3337163.79,1.8060
82.00,67.2209,-0.0087,0.1376,-16.9065,10.7598,500000.00,5379917.95,1.8005
82.50,70.6802,0.1077,0.3286,-10.7079,13.8249,500000.00,6912431.12,1.7951
83.00,67.2209,0.3183,0.5103,-3.3287,15.4197,500000.00,7709851.66,1.7899
83.50,57.1815,0.6126,0.6596,4.4164,15.2570,500000.00,7628514.02,1.7852
84.00,41.5448,0.9690,0.7557,11.6184,13.2516,500000.00,6625815.16,1.7814
84.50,21.8414,1.3567,0.7830,17.3804,9.5370,-173881.93,-1658304.55,1.7792
85.00,-0.0000,1.7389,0.7324,21.3361,6.0724,-500000.00,-3036220.28,1.7790
85.50,-21.8414,2.0759,0.6026,23.4697,2.3101,-500000.00,-1155031.86,1.7809
86.00,-41.5448,2.3294,0.4003,23.5326,-2.1256,-500000.00,1062801.73,1.7845
86.50,-57.1815,2.4664,0.1395,21.3232,-6.6830,-500000.00,3341478.07,1.7892
87.00,-67.2209,2.4625,-0.1595,16.9280,-10.7727,-500000.00,5386361.16,1.7937
87.50,-70.6802,2.3047,-0.4719,10.7221,-13.8406,-500000.00,6920284.33,1.7971
88.00,-67.2209,1.9928,-0.7710,3.3347,-15.4366,-500000.00,7718296.38,1.7982
88.50,-57.1815,1.5403,-1.0305,-4.4188,-15.2734,-500000.00,7636715.19,1.7969
89.00,-41.5448,0.9729,-1.2271,-11.6285,-13.2660,-500000.00,6633001.71,1.7933
89.50,-21.8414,0.3268,-1.3426,-17.3969,-9.5480,173797.59,-1659424.28,1.7885
90.00,-0.0000,-0.3542,-1.3659,-21.3571,-6.0791,500000.00,-3039555.30,1.7837
90.50,21.8414,-1.0231,-1.2939,-23.4929,-2.3121,500000.00,-1156056.62,1.7805
91.00,41.5448,-1.6330,-1.1318,-23.5557,2.1281,500000.00,1064072.40,1.7797
91.50,57.1815,-2.1420,-0.8928,-21.3440,6.6896,500000.00,3344810.94,1.7819
92.00,67.2209,-2.5163,-0.5968,-16.9445,10.7827,500000.00,5391337.47,1.7866
92.50,70.6802,-2.7334,-0.2686,-10.7331,13.8527,500000.00,6926348.86,1.7931
93.00,67.2209,-2.7840,0.0647,-3.3393,15.4496,500000.00,7724817.10,1.7998
93.50,57.1815,-2.6724,0.3758,4.4206,15.2861,500000.00,7643047.33,1.8056
94.00,41.5448,-2.4160,0.6400,11.6364,13.2771,500000.00,6638549.94,1.8093
94.50,21.8414,-2.0436,0.8374,17.4097,9.5566,-173733.07,-1660292.88,1.8107
95.00,0.0000,-1.5920,0.9548,21.3734,6.0843,-500000.00,-3042129.69,1.8096
95.50,-21.8414,-1.1031,0.9866,23.5108,2.3137,-500000.00,-1156846.97,1.8066
96.00,-41.5448,-0.6193,0.9355,23.5735,-2.1301,-500000.00,1065054.56,1.8025
96.50,-57.1815,-0.1797,0.8118,21.3600,-6.6948,-500000.00,3347385.39,1.7979
97.00,-67.2209,0.1832,0.6326,16.9573,-10.7904,-500000.00,5395180.80,1.7933
97.50,-70.6802,0.4472,0.4195,10.7415,-13.8621,-500000.00,6931032.28,1.7890
98.00,-67.2209,0.6012,0.1972,3.3429,-15.4597,-500000.00,7729852.51,1.7850
98.50,-57.1815,0.6469,-0.0101,-4.4220,-15.2959,-500000.00,7647936.85,1.7811
