time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,21.8414,0.0051,0.0306,0.0572,0.3374,500000.00,168693.79,0.0036
1.00,41.5448,0.0402,0.1186,0.1318,0.0631,500000.00,31558.35,0.0234
1.50,57.1815,0.1315,0.2527,0.2128,0.3371,500000.00,168554.28,0.0688
2.00,67.2209,0.2978,0.4158,0.5275,0.9582,500000.00,479107.97,0.1467
2.50,70.6802,0.5485,0.5866,1.1853,1.6635,500000.00,831762.76,0.2609
3.00,67.2209,0.8818,0.7420,2.1584,2.1747,500000.00,1087372.10,0.4116
3.50,57.1815,1.2842,0.8592,3.2859,2.2458,500000.00,1122882.76,0.5953
4.00,41.5448,1.7314,0.9185,4.3011,1.7048,361450.58,616213.71,0.8050
4.50,21.8414,2.1905,0.9051,4.9609,0.8179,95362.25,77994.32,1.0311
5.00,0.0000,2.6229,0.8110,5.1678,-0.1025,-180746.17,18524.17,1.2617
5.50,-21.8414,2.9879,0.6359,4.9229,-0.9752,-442561.37,431587.87,1.4843
6.00,-41.5448,3.2466,0.3877,4.2677,-1.7205,-500000.00,860268.62,1.6866
6.50,-57.1815,3.3659,0.0816,3.1799,-2.6684,-500000.00,1334209.33,1.8576
7.00,-67.2209,3.3221,-0.2610,1.5836,-3.7080,-500000.00,1853993.67,1.9890
7.50,-70.6802,3.1031,-0.6144,-0.4949,-4.5488,-500000.00,2274417.82,2.0763
8.00,-67.2209,2.7105,-0.9507,-2.8853,-4.9135,-500000.00,2456763.60,2.1188
8.50,-57.1815,2.1598,-1.2427,-5.2916,-4.5837,87602.24,-401542.30,2.1211
9.00,-41.5448,1.4793,-1.4663,-7.6898,-4.8476,500000.00,-2423795.34,2.0923
9.50,-21.8414,0.7081,-1.6028,-10.2192,-5.0830,500000.00,-2541488.79,2.0454
10.00,-0.0000,-0.1070,-1.6405,-12.5819,-4.1849,500000.00,-2092428.07,1.9963
10.50,21.8414,-0.9153,-1.5760,-14.2313,-2.2618,500000.00,-1130880.22,1.9601
11.00,41.5448,-1.6667,-1.4144,-14.7157,0.4197,500000.00,209852.25,1.9483
11.50,57.1815,-2.3156,-1.1688,-13.7490,3.4713,500000.00,1735628.15,1.9650
12.00,67.2209,-2.8248,-0.8594,-11.2589,6.4353,500000.00,3217633.30,2.0064
12.50,70.6802,-3.1685,-0.5112,-7.4065,8.8463,500000.00,4423171.98,2.0633
13.00,67.2209,-3.3342,-0.1521,-2.5744,10.2944,500000.00,5147208.59,2.1239
13.50,57.1815,-3.3235,0.1901,2.6758,10.4814,500000.00,5240717.40,2.1782
14.00,41.5448,-3.1512,0.4899,7.6709,9.2646,500000.00,4632298.37,2.2189
14.50,21.8414,-2.8442,0.7264,11.7103,6.6807,500000.00,3340333.31,2.2425
15.00,0.0000,-2.4378,0.8855,14.1581,2.9482,500000.00,1474089.85,2.2491
15.50,-21.8414,-1.9727,0.9605,14.5289,-1.5530,-500000.00,776501.64,2.2410
16.00,-41.5448,-1.4911,0.9530,13.1691,-3.9242,-500000.00,1962108.15,2.2220
16.50,-57.1815,-1.0320,0.8723,10.5957,-6.3461,-500000.00,3173037.23,2.1962
17.00,-67.2209,-0.6283,0.7344,6.8784,-8.4366,-500000.00,4218321.28,2.1672
17.50,-70.6802,-0.3037,0.5599,2.2768,-9.8258,-500000.00,4912900.78,2.1375
18.00,-67.2209,-0.0706,0.3724,-2.7782,-10.2083,-341682.56,3487991.80,2.1084
18.50,-57.1815,0.0704,0.1954,-7.8260,-9.7696,414351.96,-4048055.11,2.0805
19.00,-41.5448,0.1302,0.0505,-12.7891,-9.8388,500000.00,-4919419.54,2.0538
19.50,-21.8414,0.1292,-0.0454,-17.4672,-8.6289,500000.00,-4314432.96,2.0280
20.00,-0.0000,0.0948,-0.0815,-21.1820,-6.0173,500000.00,-3008672.37,2.0032
20.50,21.8414,0.0583,-0.0541,-23.2965,-2.2895,500000.00,-1144728.06,1.9792
21.00,41.5448,0.0507,0.0326,-23.3579,2.1114,500000.00,1055718.62,1.9561
21.50,57.1815,0.0991,0.1677,-21.1637,6.6371,500000.00,3318532.12,1.9338
22.00,67.2209,0.2236,0.3339,-16.7981,10.7010,500000.00,5350516.52,1.9125
22.50,70.6802,0.4346,0.5099,-10.6329,13.7512,500000.00,6875592.02,1.8927
23.00,67.2209,0.7312,0.6722,-3.2927,15.3389,500000.00,7669454.56,1.8755
23.50,57.1815,1.1007,0.7982,4.4119,15.1772,500000.00,7588589.07,1.8626
24.00,41.5448,1.5199,0.8676,11.5758,13.1803,500000.00,6590150.92,1.8563
24.50,21.8414,1.9564,0.8656,17.3057,9.4805,500000.00,4740272.15,1.8583
25.00,0.0000,2.3721,0.7838,20.8272,4.4193,500000.00,2209670.79,1.8697
25.50,-21.8414,2.7267,0.6217,21.5826,-1.4862,-500000.00,743106.84,1.8899
26.00,-41.5448,2.9816,0.3867,19.9154,-5.1997,-500000.00,2599846.38,1.9163
26.50,-57.1815,3.1037,0.0937,16.4055,-8.7766,-500000.00,4388297.52,1.9448
27.00,-67.2209,3.0691,-0.2361,11.2426,-11.7338,-500000.00,5866922.28,1.9710
27.50,-70.6802,2.8657,-0.5773,4.8494,-13.6326,-500000.00,6816321.55,1.9905
28.00,-67.2209,2.4945,-0.9024,-2.1556,-14.1365,-177736.74,2512571.38,2.0005
28.50,-57.1815,1.9705,-1.1846,-9.2176,-13.8314,500000.00,-6915715.19,2.0000
29.00,-41.5448,1.3212,-1.3998,-16.1143,-13.4522,500000.00,-6726104.52,1.9904
29.50,-21.8414,0.5849,-1.5296,-22.3656,-11.2653,500000.00,-5632632.43,1.9752
30.00,-0.0000,-0.1922,-1.5625,-27.1093,-7.4727,500000.00,-3736360.11,1.9591
30.50,21.8414,-0.9607,-1.4951,-29.6366,-2.4825,500000.00,-1241228.35,1.9470
31.00,41.5448,-1.6714,-1.3326,-29.4854,3.1377,500000.00,1568839.42,1.9430
31.50,57.1815,-2.2796,-1.0882,-26.5041,8.7251,500000.00,4362559.65,1.9487
32.00,67.2209,-2.7493,-0.7820,-20.8798,13.5998,500000.00,6799889.92,1.9635
32.50,70.6802,-3.0555,-0.4389,-13.1276,17.1444,500000.00,8572175.46,1.9845
33.00,67.2209,-3.1867,-0.0867,-4.0397,18.8784,500000.00,9439222.71,2.0077
33.50,57.1815,-3.1453,0.2470,5.3987,18.5180,500000.00,9259015.92,2.0291
34.00,41.5448,-2.9470,0.5370,14.1177,16.0132,500000.00,8006607.44,2.0453
34.50,21.8414,-2.6191,0.7626,21.0841,11.5598,500000.00,5779915.80,2.0547
35.00,0.0000,-2.1975,0.9098,25.4211,5.5832,500000.00,2791623.11,2.0567
35.50,-21.8414,-1.7234,0.9725,26.5138,-1.3042,-500000.00,652085.26,2.0525
36.00,-41.5448,-1.2389,0.9524,24.6965,-5.9690,-500000.00,2984505.57,2.0435
36.50,-57.1815,-0.7832,0.8592,20.5875,-10.3774,-500000.00,5188718.62,2.0317
37.00,-67.2209,-0.3892,0.7091,14.4555,-13.9728,-500000.00,6986416.09,2.0186
37.50,-70.6802,-0.0801,0.5232,6.8335,-16.2649,-500000.00,8132452.37,2.0053
38.00,-67.2209,0.1320,0.3252,-1.5296,-16.8915,-65074.59,1099209.89,1.9923
38.50,-57.1815,0.2471,0.1390,-10.0120,-16.7105,500000.00,-8355245.57,1.9797
39.00,-41.5448,0.2766,-0.0137,-18.2514,-15.9042,500000.00,-7952075.82,1.9674
39.50,-21.8414,0.2419,-0.1158,-25.5761,-13.0768,500000.00,-6538416.85,1.9552
40.00,-0.0000,0.1712,-0.1562,-31.0342,-8.5022,500000.00,-4251097.24,1.9432
40.50,21.8414,0.0966,-0.1314,-33.8665,-2.6697,500000.00,-1334845.91,1.9314
41.00,41.5448,0.0501,-0.0451,-33.6015,3.7695,500000.00,1884743.57,1.9197
41.50,57.1815,0.0599,0.0913,-30.1190,10.0757,500000.00,5037856.75,1.9082
42.00,67.2209,0.1470,0.2608,-23.6729,15.5052,500000.00,7752584.94,1.8970
42.50,70.6802,0.3226,0.4418,-14.8723,19.3956,500000.00,9697788.98,1.8863
43.00,67.2209,0.5868,0.6110,-4.6205,21.2437,500000.00,10621861.85,1.8765
43.50,57.1815,0.9277,0.7451,5.9805,20.7660,500000.00,10382994.99,1.8684
44.00,41.5448,1.3227,0.8241,15.7498,17.9350,500000.00,8967482.25,1.8632
44.50,21.8414,1.7400,0.8326,23.5595,12.9878,500000.00,6493906.58,1.8619
45.00,0.0000,2.1421,0.7621,28.4624,6.4052,500000.00,3202605.18,1.8652
45.50,-21.8414,2.4888,0.6118,29.8029,-1.1371,-491143.15,558500.41,1.8731
46.00,-41.5448,2.7417,0.3888,27.9021,-6.4622,-500000.00,3231086.52,1.8845
46.50,-57.1815,2.8679,0.1077,23.4022,-11.4303,-500000.00,5715135.18,1.8977
47.00,-67.2209,2.8432,-0.2106,16.6296,-15.4575,-500000.00,7728766.18,1.9101
47.50,-70.6802,2.6552,-0.5410,8.1909,-18.0187,-500000.00,9009335.14,1.9193
48.00,-67.2209,2.3047,-0.8564,-1.0788,-18.7338,9793.62,-183471.96,1.9237
48.50,-57.1815,1.8059,-1.1299,-10.5123,-18.6407,500000.00,-9320328.55,1.9225
49.00,-41.5448,1.1858,-1.3379,-19.6535,-17.5541,500000.00,-8777040.34,1.9165
49.50,-21.8414,0.4820,-1.4620,-27.7022,-14.3027,500000.00,-7151337.44,1.9075
50.00,-0.0000,-0.2603,-1.4910,-33.6460,-9.2076,500000.00,-4603799.30,1.8982
50.50,21.8414,-0.9925,-1.4214,-36.6909,-2.8127,500000.00,-1406346.73,1.8914
51.00,41.5448,-1.6661,-1.2587,-36.3586,4.1751,500000.00,2087557.64,1.8894
51.50,57.1815,-2.2377,-1.0158,-32.5487,10.9645,500000.00,5482246.70,1.8930
52.00,67.2209,-2.6719,-0.7130,-25.5594,16.7687,500000.00,8384345.32,1.9020
52.50,70.6802,-2.9448,-0.3749,-16.0619,20.8949,500000.00,10447469.63,1.9144
53.00,67.2209,-3.0456,-0.0293,-5.0336,22.8243,500000.00,11412141.58,1.9281
53.50,57.1815,-2.9774,0.2964,6.3454,22.2729,500000.00,11136447.16,1.9404
54.00,41.5448,-2.7567,0.5772,16.8200,19.2279,500000.00,9613971.69,1.9495
54.50,21.8414,-2.4112,0.7926,25.1984,13.9539,500000.00,6976929.77,1.9541
55.00,0.0000,-1.9773,0.9290,30.4858,6.9680,500000.00,3484019.81,1.9544
55.50,-21.8414,-1.4964,0.9804,31.9990,-1.0116,-453480.53,458741.71,1.9507
56.00,-41.5448,-1.0108,0.9489,30.0297,-6.8549,-500000.00,3427455.47,1.9444
56.50,-57.1815,-0.5597,0.8444,25.2390,-12.1882,-500000.00,6094094.79,1.9366
57.00,-67.2209,-0.1758,0.6835,18.0145,-16.4905,-500000.00,8245233.89,1.9282
57.50,-70.6802,0.1179,0.4874,9.0136,-19.2146,-500000.00,9607299.09,1.9199
58.00,-67.2209,0.3098,0.2802,-0.8694,-19.9706,61145.55,-1221114.28,1.9119
58.50,-57.1815,0.4003,0.0860,-10.9375,-19.9214,500000.00,-9960711.14,1.9041
59.00,-41.5448,0.4016,-0.0734,-20.6727,-18.6312,500000.00,-9315615.72,1.8965
