time,x_ref,z,zdot,x_rel,xrel_dot,F_pto,power,fowt_rms_cumul
0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.0000
0.50,21.8414,0.0051,0.0306,0.0572,0.3374,42398.22,14304.63,0.0036
1.00,41.5448,0.0402,0.1186,0.4107,1.1606,145853.67,169284.09,0.0234
1.50,57.1815,0.1315,0.2527,1.2207,2.1257,267132.73,567852.62,0.0688
2.00,67.2209,0.2978,0.4158,2.4868,2.9426,369785.31,1088129.88,0.1467
2.50,70.6802,0.5485,0.5866,4.0815,3.3985,427072.98,1451394.97,0.2609
3.00,67.2209,0.8818,0.7420,5.7919,3.3694,423417.47,1426655.04,0.4116
3.50,57.1815,1.2842,0.8592,7.3643,2.8212,354524.51,1000170.32,0.5953
4.00,41.5448,1.7314,0.9185,8.5478,1.8015,226385.96,407831.18,0.8050
4.50,21.8414,2.1905,0.9051,9.1319,0.4249,53399.36,22690.99,1.0311
5.00,0.0000,2.6229,0.8110,8.9752,-1.1469,-144131.13,165309.21,1.2617
5.50,-21.8414,2.9879,0.6359,8.0237,-2.7281,-342835.07,935302.14,1.4843
6.00,-41.5448,3.2466,0.3877,6.3176,-4.1314,-500000.00,2065714.40,1.6866
6.50,-57.1815,3.3659,0.0816,3.9746,-5.2358,-500000.00,2617915.31,1.8576
7.00,-67.2209,3.3221,-0.2610,1.1085,-6.1792,-500000.00,3089589.99,1.9890
7.50,-70.6802,3.1031,-0.6144,-2.1325,-6.6926,-500000.00,3346289.87,2.0763
8.00,-67.2209,2.7105,-0.9507,-5.4724,-6.5411,-500000.00,3270565.09,2.1188
8.50,-57.1815,2.1598,-1.2427,-8.5349,-5.5649,-500000.00,2782472.41,2.1211
9.00,-41.5448,1.4793,-1.4663,-10.8895,-3.7110,-466346.90,1730611.62,2.0923
9.50,-21.8414,0.7081,-1.6028,-12.1306,-1.1319,-142245.71,161012.58,2.0454
10.00,-0.0000,-0.1070,-1.6405,-12.1145,1.2889,161966.25,208751.93,1.9963
10.50,21.8414,-0.9153,-1.5760,-10.9548,3.4082,428292.78,1459697.77,1.9601
11.00,41.5448,-1.6667,-1.4144,-8.8334,5.0962,500000.00,2548113.96,1.9483
11.50,57.1815,-2.3156,-1.1688,-5.9065,6.5844,500000.00,3292181.02,1.9650
12.00,67.2209,-2.8248,-0.8594,-2.3006,7.7640,500000.00,3881994.55,2.0064
12.50,70.6802,-3.1685,-0.5112,1.7580,8.3508,500000.00,4175422.63,2.0633
13.00,67.2209,-3.3342,-0.1521,5.9113,8.1110,500000.00,4055478.91,2.1239
13.50,57.1815,-3.3235,0.1901,9.7057,6.9008,500000.00,3450388.97,2.1782
14.00,41.5448,-3.1512,0.4899,12.6448,4.6967,500000.00,2348357.65,2.2189
