t,v_in,v_ref,v_out,i_L,d,mode,error
0.00000000,10.00000000,8.00000000,0.00000000,0.00000000,0.80000000,0,8.00000000
0.00002000,10.00000000,8.00000000,0.01773832,3.19763292,0.80000000,0,7.98226168
0.00004000,10.00000000,8.00000000,0.07074360,6.38110535,0.80000000,0,7.92925640
0.00006000,10.00000000,8.00000000,0.15858564,9.53639144,0.80000000,0,7.84141436
0.00008000,10.00000000,8.00000000,0.28068223,12.64966790,0.80000000,0,7.71931777
0.00010000,10.00000000,8.00000000,0.43630267,15.70737418,0.80000000,0,7.56369733
0.00012000,10.00000000,8.00000000,0.62457174,18.69627103,0.80000000,0,7.37542826
0.00014000,10.00000000,8.00000000,0.84447446,21.60349744,0.80000000,0,7.15552554
0.00016000,10.00000000,8.00000000,1.09486129,24.41662546,0.80000000,0,6.90513871
0.00018000,10.00000000,8.00000000,1.37445401,27.12371290,0.80000000,0,6.62554599
0.00020000,10.00000000,8.00000000,1.68185208,29.71335355,0.80000000,0,6.31814792
0.00022000,10.00000000,8.00000000,2.01553954,32.17472474,0.80000000,0,5.98446046
0.00024000,10.00000000,8.00000000,2.37389236,34.49763204,0.80000000,0,5.62610764
0.00026000,10.00000000,8.00000000,2.75518619,36.67255098,0.80000000,0,5.24481381
0.00028000,10.00000000,8.00000000,3.15760464,38.69066550,0.80000000,0,4.84239536
0.00030000,10.00000000,8.00000000,3.57924776,40.54390310,0.80000000,0,4.42075224
0.00032000,10.00000000,8.00000000,4.01814096,42.22496650,0.80000000,0,3.98185904
0.00034000,10.00000000,8.00000000,4.47224418,43.72736165,0.80000000,0,3.52775582
0.00036000,10.00000000,8.00000000,4.93946124,45.04542208,0.80000000,0,3.06053876
0.00038000,10.00000000,8.00000000,5.41764950,46.17432937,0.80000000,0,2.58235050
0.00040000,10.00000000,8.00000000,5.90462957,47.11012988,0.80000000,0,2.09537043
0.00042000,10.00000000,8.00000000,6.39819520,47.84974740,0.80000000,0,1.60180480
0.00044000,10.00000000,8.00000000,6.89612317,48.39099194,0.80000000,0,1.10387683
0.00046000,10.00000000,8.00000000,7.39618324,48.73256456,0.80000000,0,0.60381676
0.00048000,10.00000000,8.00000000,7.89614810,48.87405813,0.80000000,0,0.10385190
0.00050000,10.00000000,8.00000000,8.39380320,48.81595424,0.80000000,0,-0.39380320
0.00052000,10.00000000,8.00000000,8.88695647,48.55961612,0.80000000,0,-0.88695647
0.00054000,10.00000000,8.00000000,9.37344797,48.10727771,0.80000000,0,-1.37344797
0.00056000,10.00000000,8.00000000,9.85115919,47.46202896,0.80000000,0,-1.85115919
0.00058000,10.00000000,8.00000000,10.31802230,46.62779739,0.80000000,0,-2.31802230
0.00060000,10.00000000,8.00000000,10.77202897,45.60932602,0.80000000,0,-2.77202897
0.00062000,10.00000000,8.00000000,11.21123897,44.41214790,0.80000000,0,-3.21123897
0.00064000,10.00000000,8.00000000,11.63378834,43.04255716,0.80000000,0,-3.63378834
0.00066000,10.00000000,8.00000000,12.03789731,41.50757692,0.80000000,0,-4.03789731
0.00068000,10.00000000,8.00000000,12.42187764,39.81492418,0.80000000,0,-4.42187764
0.00070000,10.00000000,8.00000000,12.78413962,37.97297172,0.80000000,0,-4.78413962
0.00072000,10.00000000,8.00000000,13.12319858,35.99070742,0.80000000,0,-5.12319858
0.00074000,10.00000000,8.00000000,13.43768089,33.87769101,0.80000000,0,-5.43768089
0.00076000,10.00000000,8.00000000,13.72632939,31.64400854,0.80000000,0,-5.72632939
0.00078000,10.00000000,8.00000000,13.98800835,29.30022481,0.80000000,0,-5.98800835
0.00080000,10.00000000,8.00000000,14.22170783,26.85733388,0.80000000,0,-6.22170783
0.00082000,10.00000000,8.00000000,14.42654743,24.32670799,0.80000000,0,-6.42654743
0.00084000,10.00000000,8.00000000,14.60177950,21.72004510,0.80000000,0,-6.60177950
0.00086000,10.00000000,8.00000000,14.74679173,19.04931522,0.80000000,0,-6.74679173
0.00088000,10.00000000,8.00000000,14.86110904,16.32670590,0.80000000,0,-6.86110904
0.00090000,10.00000000,8.00000000,14.94439502,13.56456704,0.80000000,0,-6.94439502
0.00092000,10.00000000,8.00000000,14.99645259,10.77535523,0.80000000,0,-6.99645259
0.00094000,10.00000000,8.00000000,15.01722411,7.97157799,0.80000000,0,-7.01722411
0.00096000,10.00000000,8.00000000,15.00679090,5.16573811,0.80000000,0,-7.00679090
0.00098000,10.00000000,8.00000000,14.96537204,2.37027822,0.80000000,0,-6.96537204
0.00100000,10.00000000,8.00000000,14.89332272,0.00000000,0.80000000,0,-6.89332272
0.00102000,10.00000000,8.00000000,14.79558808,0.00000000,0.80000000,0,-6.79558808
0.00104000,10.00000000,8.00000000,14.69861120,0.00000000,0.80000000,0,-6.69861120
0.00106000,10.00000000,8.00000000,14.60238622,0.00000000,0.80000000,0,-6.60238622
0.00108000,10.00000000,8.00000000,14.50690730,0.00000000,0.80000000,0,-6.50690730
0.00110000,10.00000000,8.00000000,14.41216867,0.00000000,0.80000000,0,-6.41216867
0.00112000,10.00000000,8.00000000,14.31816457,0.00000000,0.80000000,0,-6.31816457
0.00114000,10.00000000,8.00000000,14.22488932,0.00000000,0.80000000,0,-6.22488932
0.00116000,10.00000000,8.00000000,14.13233727,0.00000000,0.80000000,0,-6.13233727
0.00118000,10.00000000,8.00000000,14.04050280,0.00000000,0.80000000,0,-6.04050280
0.00120000,10.00000000,8.00000000,13.94938035,0.00000000,0.80000000,0,-5.94938035
0.00122000,10.00000000,8.00000000,13.85896441,0.00000000,0.80000000,0,-5.85896441
0.00124000,10.00000000,8.00000000,13.76924950,0.00000000,0.80000000,0,-5.76924950
0.00126000,10.00000000,8.00000000,13.68023017,0.00000000,0.80000000,0,-5.68023017
0.00128000,10.00000000,8.00000000,13.59190104,0.00000000,0.80000000,0,-5.59190104
0.00130000,10.00000000,8.00000000,13.50425676,0.00000000,0.80000000,0,-5.50425676
0.00132000,10.00000000,8.00000000,13.41729201,0.00000000,0.80000000,0,-5.41729201
0.00134000,10.00000000,8.00000000,13.33100153,0.00000000,0.80000000,0,-5.33100153
0.00136000,10.00000000,8.00000000,13.24538009,0.00000000,0.80000000,0,-5.24538009
0.00138000,10.00000000,8.00000000,13.16042250,0.00000000,0.80000000,0,-5.16042250
0.00140000,10.00000000,8.00000000,13.07612361,0.00000000,0.80000000,0,-5.07612361
0.00142000,10.00000000,8.00000000,12.99247832,0.00000000,0.80000000,0,-4.99247832
0.00144000,10.00000000,8.00000000,12.90948157,0.00000000,0.80000000,0,-4.90948157
0.00146000,10.00000000,8.00000000,12.82712831,0.00000000,0.80000000,0,-4.82712831
0.00148000,10.00000000,8.00000000,12.74541357,0.00000000,0.80000000,0,-4.74541357
0.00150000,10.00000000,8.00000000,12.66433239,0.00000000,0.80000000,0,-4.66433239
0.00152000,10.00000000,8.00000000,12.58387986,0.00000000,0.80000000,0,-4.58387986
0.00154000,10.00000000,8.00000000,12.50405110,0.00000000,0.80000000,0,-4.50405110
0.00156000,10.00000000,8.00000000,12.42484129,0.00000000,0.80000000,0,-4.42484129
0.00158000,10.00000000,8.00000000,12.34624561,0.00000000,0.80000000,0,-4.34624561
0.00160000,10.00000000,8.00000000,12.26825932,0.00000000,0.80000000,0,-4.26825932
0.00162000,10.00000000,8.00000000,12.19087768,0.00000000,0.80000000,0,-4.19087768
0.00164000,10.00000000,8.00000000,12.11409600,0.00000000,0.80000000,0,-4.11409600
0.00166000,10.00000000,8.00000000,12.03790964,0.00000000,0.80000000,0,-4.03790964
0.00168000,10.00000000,8.00000000,11.96231397,0.00000000,0.80000000,0,-3.96231397
0.00170000,10.00000000,8.00000000,11.88730443,0.00000000,0.80000000,0,-3.88730443
0.00172000,10.00000000,8.00000000,11.81287646,0.00000000,0.80000000,0,-3.81287646
0.00174000,10.00000000,8.00000000,11.73902555,0.00000000,0.80000000,0,-3.73902555
0.00176000,10.00000000,8.00000000,11.66574724,0.00000000,0.80000000,0,-3.66574724
0.00178000,10.00000000,8.00000000,11.59303708,0.00000000,0.80000000,0,-3.59303708
0.00180000,10.00000000,8.00000000,11.52089066,0.00000000,0.80000000,0,-3.52089066
0.00182000,10.00000000,8.00000000,11.44930362,0.00000000,0.80000000,0,-3.44930362
0.00184000,10.00000000,8.00000000,11.37827162,0.00000000,0.80000000,0,-3.37827162
0.00186000,10.00000000,8.00000000,11.30779035,0.00000000,0.80000000,0,-3.30779035
0.00188000,10.00000000,8.00000000,11.23785555,0.00000000,0.80000000,0,-3.23785555
0.00190000,10.00000000,8.00000000,11.16846298,0.00000000,0.80000000,0,-3.16846298
0.00192000,10.00000000,8.00000000,11.09960843,0.00000000,0.80000000,0,-3.09960843
0.00194000,10.00000000,8.00000000,11.03128773,0.00000000,0.80000000,0,-3.03128773
0.00196000,10.00000000,8.00000000,10.96349675,0.00000000,0.80000000,0,-2.96349675
0.00198000,10.00000000,8.00000000,10.89623137,0.00000000,0.80000000,0,-2.89623137
0.00200000,10.00000000,8.00000000,10.82948752,0.00000000,0.80000000,0,-2.82948752
0.00202000,10.00000000,8.00000000,10.76326117,0.00000000,0.80000000,0,-2.76326117
0.00204000,10.00000000,8.00000000,10.69754828,0.00000000,0.80000000,0,-2.69754828
0.00206000,10.00000000,8.00000000,10.63234489,0.00000000,0.80000000,0,-2.63234489
