t,v_in,v_ref,v_out,i_L,d,mode,error
0.00000000,10.00000000,8.00000000,0.00000000,0.00000000,0.08376712,0,8.00000000
0.00002000,10.00000000,8.00000000,0.00185736,0.33482064,0.08711480,0,7.99814264
0.00004000,10.00000000,8.00000000,0.00748171,0.68153935,0.09042225,0,7.99251829
0.00006000,10.00000000,8.00000000,0.01697470,1.03846745,0.09368682,0,7.98302530
0.00008000,10.00000000,8.00000000,0.03041841,1.40386893,0.09690604,0,7.96958159
0.00010000,10.00000000,8.00000000,0.04787502,1.77596892,0.10007757,0,7.95212498
0.00012000,10.00000000,8.00000000,0.06938654,2.15296248,0.10319930,0,7.93061346
0.00014000,10.00000000,8.00000000,0.09497460,2.53302343,0.10626929,0,7.90502540
0.00016000,10.00000000,8.00000000,0.12464041,2.91431326,0.10928581,0,7.87535959
0.00018000,10.00000000,8.00000000,0.15836477,3.29499017,0.11224735,0,7.84163523
0.00020000,10.00000000,8.00000000,0.19610821,3.67321803,0.11515261,0,7.80389179
0.00022000,10.00000000,8.00000000,0.23781121,4.04717533,0.11800053,0,7.76218879
0.00024000,10.00000000,8.00000000,0.28339450,4.41506408,0.12079026,0,7.71660550
0.00026000,10.00000000,8.00000000,0.33275954,4.77511849,0.12352121,0,7.66724046
0.00028000,10.00000000,8.00000000,0.38578893,5.12561360,0.12619302,0,7.61421107
0.00030000,10.00000000,8.00000000,0.44234714,5.46487359,0.12880555,0,7.55765286
0.00032000,10.00000000,8.00000000,0.50228107,5.79127991,0.13135893,0,7.49771893
0.00034000,10.00000000,8.00000000,0.56542093,6.10327907,0.13385352,0,7.43457907
0.00036000,10.00000000,8.00000000,0.63158105,6.39939014,0.13628991,0,7.36841895
0.00038000,10.00000000,8.00000000,0.70056079,6.67821188,0.13866893,0,7.29943921
0.00040000,10.00000000,8.00000000,0.77214560,6.93842940,0.14099164,0,7.22785440
0.00042000,10.00000000,8.00000000,0.84610805,7.17882052,0.14325932,0,7.15389195
0.00044000,10.00000000,8.00000000,0.92220896,7.39826155,0.14547348,0,7.07779104
0.00046000,10.00000000,8.00000000,1.00019859,7.59573263,0.14763583,0,6.99980141
0.00048000,10.00000000,8.00000000,1.07981791,7.77032256,0.14974830,0,6.92018209
0.00050000,10.00000000,8.00000000,1.16079983,7.92123308,0.15181298,0,6.83920017
0.00052000,10.00000000,8.00000000,1.24287055,8.04778260,0.15383218,0,6.75712945
0.00054000,10.00000000,8.00000000,1.32575088,8.14940933,0.15580836,0,6.67424912
0.00056000,10.00000000,8.00000000,1.40915766,8.22567388,0.15774415,0,6.59084234
0.00058000,10.00000000,8.00000000,1.49280508,8.27626117,0.15964231,0,6.50719492
0.00060000,10.00000000,8.00000000,1.57640615,8.30098184,0.16150575,0,6.42359385
0.00062000,10.00000000,8.00000000,1.65967407,8.29977293,0.16333749,0,6.34032593
0.00064000,10.00000000,8.00000000,1.74232360,8.27269802,0.16514066,0,6.25767640
0.00066000,10.00000000,8.00000000,1.82407254,8.21994676,0.16691847,0,6.17592746
0.00068000,10.00000000,8.00000000,1.90464299,8.14183369,0.16867421,0,6.09535701
0.00070000,10.00000000,8.00000000,1.98376282,8.03879659,0.17041124,0,6.01623718
0.00072000,10.00000000,8.00000000,2.06116687,7.91139410,0.17213292,0,5.93883313
0.00074000,10.00000000,8.00000000,2.13659836,7.76030285,0.17384269,0,5.86340164
0.00076000,10.00000000,8.00000000,2.20981000,7.58631395,0.17554395,0,5.79019000
0.00078000,10.00000000,8.00000000,2.28056532,7.39032902,0.17724011,0,5.71943468
0.00080000,10.00000000,8.00000000,2.34863969,7.17335553,0.17893457,0,5.65136031
0.00082000,10.00000000,8.00000000,2.41382147,6.93650181,0.18063066,0,5.58617853
0.00084000,10.00000000,8.00000000,2.47591302,6.68097145,0.18233167,0,5.52408698
0.00086000,10.00000000,8.00000000,2.53473161,6.40805729,0.18404083,0,5.46526839
0.00088000,10.00000000,8.00000000,2.59011033,6.11913499,0.18576124,0,5.40988967
0.00090000,10.00000000,8.00000000,2.64189884,5.81565619,0.18749594,0,5.35810116
0.00092000,10.00000000,8.00000000,2.68996414,5.49914127,0.18924783,0,5.31003586
0.00094000,10.00000000,8.00000000,2.73419114,5.17117192,0.19101968,0,5.26580886
0.00096000,10.00000000,8.00000000,2.77448320,4.83338324,0.19281411,0,5.22551680
0.00098000,10.00000000,8.00000000,2.81076263,4.48745573,0.19463360,0,5.18923737
0.00100000,10.00000000,8.00000000,2.84297097,4.13510701,0.19648045,0,5.15702903
0.00102000,10.00000000,8.00000000,2.87106930,3.77808339,0.19835678,0,5.12893070
0.00104000,10.00000000,8.00000000,2.89503838,3.41815130,0.20026452,0,5.10496162
0.00106000,10.00000000,8.00000000,2.91487871,3.05708863,0.20220541,0,5.08512129
0.00108000,10.00000000,8.00000000,2.93061053,2.69667606,0.20418096,0,5.06938947
0.00110000,10.00000000,8.00000000,2.94227366,2.33868837,0.20619250,0,5.05772634
0.00112000,10.00000000,8.00000000,2.94992729,1.98488576,0.20824110,0,5.05007271
0.00114000,10.00000000,8.00000000,2.95364966,1.63700530,0.21032766,0,5.04635034
0.00116000,10.00000000,8.00000000,2.95353767,1.29675251,0.21245279,0,5.04646233
0.00118000,10.00000000,8.00000000,2.94970635,0.96579303,0.21461691,0,5.05029365
0.00120000,10.00000000,8.00000000,2.94228832,0.64574464,0.21682021,0,5.05771168
0.00122000,10.00000000,8.00000000,2.93143304,0.33816933,0.21906261,0,5.06856696
0.00124000,10.00000000,8.00000000,2.91730615,0.04456587,0.22134385,0,5.08269385
0.00126000,10.00000000,8.00000000,2.90008856,0.00000000,0.22366339,0,5.09991144
0.00128000,10.00000000,8.00000000,2.88256246,0.00000000,0.22599341,0,5.11743754
0.00130000,10.00000000,8.00000000,2.86522390,0.00000000,0.22832884,0,5.13477610
0.00132000,10.00000000,8.00000000,2.84807157,0.00000000,0.23066962,0,5.15192843
0.00134000,10.00000000,8.00000000,2.83110412,0.00000000,0.23301568,0,5.16889588
0.00136000,10.00000000,8.00000000,2.81432024,0.00000000,0.23536696,0,5.18567976
0.00138000,10.00000000,8.00000000,2.79771864,0.00000000,0.23772340,0,5.20228136
0.00140000,10.00000000,8.00000000,2.78129799,0.00000000,0.24008493,0,5.21870201
0.00142000,10.00000000,8.00000000,2.76505703,0.00000000,0.24245148,0,5.23494297
0.00144000,10.00000000,8.00000000,2.74899446,0.00000000,0.24482301,0,5.25100554
0.00146000,10.00000000,8.00000000,2.73310901,0.00000000,0.24719944,0,5.26689099
0.00148000,10.00000000,8.00000000,2.71739942,0.00000000,0.24958072,0,5.28260058
0.00150000,10.00000000,8.00000000,2.70186443,0.00000000,0.25196678,0,5.29813557
0.00152000,10.00000000,8.00000000,2.68650280,0.00000000,0.25435757,0,5.31349720
0.00154000,10.00000000,8.00000000,2.67131328,0.00000000,0.25675302,0,5.32868672
0.00156000,10.00000000,8.00000000,2.65629464,0.00000000,0.25915307,0,5.34370536
0.00158000,10.00000000,8.00000000,2.64144567,0.00000000,0.26155767,0,5.35855433
0.00160000,10.00000000,8.00000000,2.62676514,0.00000000,0.26396675,0,5.37323486
0.00162000,10.00000000,8.00000000,2.61225185,0.00806927,0.26638026,0,5.38774815
0.00164000,10.00000000,8.00000000,2.59799394,0.03155248,0.26879720,0,5.40200606
0.00166000,10.00000000,8.00000000,2.58416018,0.07032738,0.27121571,0,5.41583982
0.00168000,10.00000000,8.00000000,2.57091663,0.12419725,0.27363386,0,5.42908337
0.00170000,10.00000000,8.00000000,2.55842582,0.19289193,0.27604969,0,5.44157418
0.00172000,10.00000000,8.00000000,2.54684602,0.27606928,0.27846125,0,5.45315398
0.00174000,10.00000000,8.00000000,2.53633042,0.37331695,0.28086654,0,5.46366958
0.00176000,10.00000000,8.00000000,2.52702642,0.48415450,0.28326357,0,5.47297358
0.00178000,10.00000000,8.00000000,2.51907491,0.60803584,0.28565035,0,5.48092509
0.00180000,10.00000000,8.00000000,2.51260960,0.74435201,0.28802492,0,5.48739040
0.00182000,10.00000000,8.00000000,2.50775637,0.89243421,0.29038532,0,5.49224363
0.00184000,10.00000000,8.00000000,2.50463269,1.05155718,0.29272967,0,5.49536731
0.00186000,10.00000000,8.00000000,2.50334703,1.22094285,0.29505608,0,5.49665297
0.00188000,10.00000000,8.00000000,2.50399838,1.39976416,0.29736274,0,5.49600162
0.00190000,10.00000000,8.00000000,2.50667575,1.58714918,0.29964792,0,5.49332425
0.00192000,10.00000000,8.00000000,2.51145778,1.78218550,0.30190994,0,5.48854222
0.00194000,10.00000000,8.00000000,2.51841235,1.98392464,0.30414719,0,5.48158765
0.00196000,10.00000000,8.00000000,2.52759627,2.19138680,0.30635818,0,5.47240373
0.00198000,10.00000000,8.00000000,2.53905506,2.40356568,0.30854148,0,5.46094494
0.00200000,10.00000000,8.00000000,2.55282268,2.61943342,0.31069578,0,5.44717732
0.00202000,10.00000000,8.00000000,2.56892143,2.83794563,0.31281987,0,5.43107857
0.00204000,10.00000000,8.00000000,2.58736184,3.05804655,0.31491268,0,5.41263816
0.00206000,10.00000000,8.00000000,2.60814266,3.27867419,0.31697321,0,5.39185734
0.00208000,10.00000000,8.00000000,2.63125086,3.49876554,0.31900063,0,5.36874914
0.00210000,10.00000000,8.00000000,2.65666172,3.71726173,0.32099421,0,5.34333828
0.00212000,10.00000000,8.00000000,2.68433898,3.93311322,0.32295336,0,5.31566102
0.00214000,10.00000000,8.00000000,2.71423501,4.14528490,0.32487764,0,5.28576499
0.00216000,10.00000000,8.00000000,2.74629110,4.35276111,0.32676671,0,5.25370890
0.00218000,10.00000000,8.00000000,2.78043774,4.55455057,0.32862040,0,5.21956226
0.00220000,10.00000000,8.00000000,2.81659495,4.74969119,0.33043867,0,5.18340505
0.00222000,10.00000000,8.00000000,2.85467276,4.93725470,0.33222160,0,5.14532724
0.00224000,10.00000000,8.00000000,2.89457159,5.11635117,0.33396945,0,5.10542841
0.00226000,10.00000000,8.00000000,2.93618280,5.28613323,0.33568257,0,5.06381720
0.00228000,10.00000000,8.00000000,2.97938922,5.44580020,0.33736147,0,5.02061078
0.00230000,10.00000000,8.00000000,3.02406571,5.59460191,0.33900679,0,4.97593429
0.00232000,10.00000000,8.00000000,3.07007984,5.73184227,0.34061931,0,4.92992016
0.00234000,10.00000000,8.00000000,3.11729250,5.85688259,0.34219991,0,4.88270750
0.00236000,10.00000000,8.00000000,3.16555861,5.96914461,0.34374960,0,4.83444139
0.00238000,10.00000000,8.00000000,3.21472784,6.06811327,0.34526953,0,4.78527216
0.00240000,10.00000000,8.00000000,3.26464533,6.15333905,0.34676092,0,4.73535467
0.00242000,10.00000000,8.00000000,3.31515249,6.22444015,0.34822513,0,4.68484751
0.00244000,10.00000000,8.00000000,3.36608775,6.28110418,0.34966360,0,4.63391225
0.00246000,10.00000000,8.00000000,3.41728738,6.32308963,0.35107787,0,4.58271262
0.00248000,10.00000000,8.00000000,3.46858627,6.35022692,0.35246954,0,4.53141373
0.00250000,10.00000000,8.00000000,3.51981874,6.36241911,0.35384032,0,4.48018126
0.00252000,10.00000000,8.00000000,3.57081938,6.35964230,0.35519196,0,4.42918062
0.00254000,10.00000000,8.00000000,3.62142382,6.34194559,0.35652629,0,4.37857618
0.00256000,10.00000000,8.00000000,3.67146955,6.30945079,0.35784517,0,4.32853045
0.00258000,10.00000000,8.00000000,3.72079672,6.26235163,0.35915051,0,4.27920328
0.00260000,10.00000000,8.00000000,3.76924889,6.20091282,0.36044424,0,4.23075111
0.00262000,10.00000000,8.00000000,3.81667383,6.12546854,0.36172835,0,4.18332617
0.00264000,10.00000000,8.00000000,3.86292421,6.03642079,0.36300479,0,4.13707579
0.00266000,10.00000000,8.00000000,3.90785835,5.93423727,0.36427554,0,4.09214165
0.00268000,10.00000000,8.00000000,3.95134090,5.81944903,0.36554258,0,4.04865910
0.00270000,10.00000000,8.00000000,3.99324346,5.69264779,0.36680787,0,4.00675654
0.00272000,10.00000000,8.00000000,4.03344523,5.55448293,0.36807333,0,3.96655477
0.00274000,10.00000000,8.00000000,4.07183359,5.40565826,0.36934085,0,3.92816641
0.00276000,10.00000000,8.00000000,4.10830461,5.24692850,0.37061229,0,3.89169539
0.00278000,10.00000000,8.00000000,4.14276358,5.07909552,0.37188946,0,3.85723642
0.00280000,10.00000000,8.00000000,4.17512544,4.90300435,0.37317407,0,3.82487456
0.00282000,10.00000000,8.00000000,4.20531517,4.71953901,0.37446781,0,3.79468483
0.00284000,10.00000000,8.00000000,4.23326817,4.52961810,0.37577227,0,3.76673183
0.00286000,10.00000000,8.00000000,4.25893054,4.33419031,0.37708894,0,3.74106946
0.00288000,10.00000000,8.00000000,4.28225934,4.13422975,0.37841925,0,3.71774066
0.00290000,10.00000000,8.00000000,4.30322277,3.93073109,0.37976450,0,3.69677723
0.00292000,10.00000000,8.00000000,4.32180035,3.72470476,0.38112592,0,3.67819965
0.00294000,10.00000000,8.00000000,4.33798292,3.51717194,0.38250459,0,3.66201708
0.00296000,10.00000000,8.00000000,4.35177278,3.30915959,0.38390151,0,3.64822722
0.00298000,10.00000000,8.00000000,4.36318356,3.10169543,0.38531753,0,3.63681644
0.00300000,10.00000000,8.00000000,4.37224020,2.89580289,0.38675340,0,3.62775980
0.00302000,10.00000000,8.00000000,4.37897879,2.69249618,0.38820973,0,3.62102121
0.00304000,10.00000000,8.00000000,4.38344640,2.49277529,0.38968700,0,3.61655360
0.00306000,10.00000000,8.00000000,4.38570080,2.29762119,0.39118557,0,3.61429920
0.00308000,10.00000000,8.00000000,4.38581018,2.10799105,0.39270565,0,3.61418982
0.00310000,10.00000000,8.00000000,4.38385281,1.92481360,0.39424732,0,3.61614719
0.00312000,10.00000000,8.00000000,4.37991665,1.74898463,0.39581054,0,3.62008335
0.00314000,10.00000000,8.00000000,4.37409887,1.58136270,0.39739512,0,3.62590113
0.00316000,10.00000000,8.00000000,4.36650540,1.42276500,0.39900073,0,3.63349460
0.00318000,10.00000000,8.00000000,4.35725040,1.27396340,0.40062695,0,3.64274960
0.00320000,10.00000000,8.00000000,4.34645567,1.13568076,0.40227317,0,3.65354433
0.00322000,10.00000000,8.00000000,4.33425006,1.00858752,0.40393872,0,3.66574994
0.00324000,10.00000000,8.00000000,4.32076883,0.89329843,0.40562276,0,3.67923117
0.00326000,10.00000000,8.00000000,4.30615297,0.79036971,0.40732435,0,3.69384703
0.00328000,10.00000000,8.00000000,4.29054852,0.70029637,0.40904245,0,3.70945148
0.00330000,10.00000000,8.00000000,4.27410585,0.62350992,0.41077589,0,3.72589415
0.00332000,10.00000000,8.00000000,4.25697892,0.56037634,0.41252342,0,3.74302108
0.00334000,10.00000000,8.00000000,4.23932450,0.51119440,0.41428368,0,3.76067550
0.00336000,10.00000000,8.00000000,4.22130145,0.47619431,0.41605523,0,3.77869855
0.00338000,10.00000000,8.00000000,4.20306989,0.45553669,0.41783655,0,3.79693011
0.00340000,10.00000000,8.00000000,4.18479046,0.44931190,0.41962604,0,3.81520954
0.00342000,10.00000000,8.00000000,4.16662352,0.45753968,0.42142205,0,3.83337648
0.00344000,10.00000000,8.00000000,4.14872835,0.48016921,0.42322286,0,3.85127165
0.00346000,10.00000000,8.00000000,4.13126241,0.51707941,0.42502671,0,3.86873759
0.00348000,10.00000000,8.00000000,4.11438057,0.56807966,0.42683179,0,3.88561943
0.00350000,10.00000000,8.00000000,4.09823431,0.63291084,0.42863628,0,3.90176569
0.00352000,10.00000000,8.00000000,4.08297108,0.71124671,0.43043831,0,3.91702892
0.00354000,10.00000000,8.00000000,4.06873348,0.80269555,0.43223603,0,3.93126652
0.00356000,10.00000000,8.00000000,4.05565866,0.90680222,0.43402757,0,3.94434134
0.00358000,10.00000000,8.00000000,4.04387762,1.02305048,0.43581107,0,3.95612238
0.00360000,10.00000000,8.00000000,4.03351458,1.15086554,0.43758467,0,3.96648542
0.00362000,10.00000000,8.00000000,4.02468639,1.28961704,0.43934657,0,3.97531361
0.00364000,10.00000000,8.00000000,4.01750199,1.43862212,0.44109496,0,3.98249801
0.00366000,10.00000000,8.00000000,4.01206185,1.59714891,0.44282812,0,3.98793815
0.00368000,10.00000000,8.00000000,4.00845755,1.76442012,0.44454435,0,3.99154245
0.00370000,10.00000000,8.00000000,4.00677129,1.93961692,0.44624201,0,3.99322871
0.00372000,10.00000000,8.00000000,4.00707554,2.12188301,0.44791953,0,3.99292446
0.00374000,10.00000000,8.00000000,4.00943270,2.31032883,0.44957544,0,3.99056730
0.00376000,10.00000000,8.00000000,4.01389478,2.50403596,0.45120831,0,3.98610522
0.00378000,10.00000000,8.00000000,4.02050322,2.70206168,0.45281682,0,3.97949678
0.00380000,10.00000000,8.00000000,4.02928865,2.90344353,0.45439976,0,3.97071135
0.00382000,10.00000000,8.00000000,4.04027078,3.10720410,0.45595601,0,3.95972922
0.00384000,10.00000000,8.00000000,4.05345833,3.31235582,0.45748453,0,3.94654167
0.00386000,10.00000000,8.00000000,4.06884897,3.51790574,0.45898444,0,3.93115103
0.00388000,10.00000000,8.00000000,4.08642942,3.72286045,0.46045494,0,3.91357058
0.00390000,10.00000000,8.00000000,4.10617544,3.92623089,0.46189537,0,3.89382456
0.00392000,10.00000000,8.00000000,4.12805204,4.12703716,0.46330517,0,3.87194796
0.00394000,10.00000000,8.00000000,4.15201363,4.32431333,0.46468394,0,3.84798637
0.00396000,10.00000000,8.00000000,4.17800427,4.51711208,0.46603138,0,3.82199573
0.00398000,10.00000000,8.00000000,4.20595796,4.70450935,0.46734732,0,3.79404204
0.00400000,10.00000000,8.00000000,4.23579897,4.88560876,0.46863173,0,3.76420103
0.00402000,10.00000000,8.00000000,4.26744224,5.05954599,0.46988472,0,3.73255776
0.00404000,10.00000000,8.00000000,4.30079381,5.22549291,0.47110649,0,3.69920619
0.00406000,10.00000000,8.00000000,4.33575125,5.38266159,0.47229742,0,3.66424875
0.00408000,10.00000000,8.00000000,4.37220426,5.53030808,0.47345797,0,3.62779574
0.00410000,10.00000000,8.00000000,4.41003512,5.66773596,0.47458875,0,3.58996488
0.00412000,10.00000000,8.00000000,4.44911936,5.79429970,0.47569049,0,3.55088064
0.00414000,10.00000000,8.00000000,4.48932631,5.90940769,0.47676402,0,3.51067369
0.00416000,10.00000000,8.00000000,4.53051982,6.01252508,0.47781029,0,3.46948018
0.00418000,10.00000000,8.00000000,4.57255886,6.10317630,0.47883038,0,3.42744114
0.00420000,10.00000000,8.00000000,4.61529828,6.18094726,0.47982544,0,3.38470172
0.00422000,10.00000000,8.00000000,4.65858948,6.24548733,0.48079673,0,3.34141052
0.00424000,10.00000000,8.00000000,4.70228115,6.29651092,0.48174560,0,3.29771885
0.00426000,10.00000000,8.00000000,4.74622005,6.33379876,0.48267350,0,3.25377995
0.00428000,10.00000000,8.00000000,4.79025170,6.35719894,0.48358194,0,3.20974830
0.00430000,10.00000000,8.00000000,4.83422120,6.36662746,0.48447249,0,3.16577880
0.00432000,10.00000000,8.00000000,4.87797392,6.36206861,0.48534681,0,3.12202608
0.00434000,10.00000000,8.00000000,4.92135632,6.34357491,0.48620659,0,3.07864368
0.00436000,10.00000000,8.00000000,4.96421666,6.31126676,0.48705357,0,3.03578334
0.00438000,10.00000000,8.00000000,5.00640576,6.26533175,0.48788955,0,2.99359424
0.00440000,10.00000000,8.00000000,5.04777768,6.20602363,0.48871632,0,2.95222232
0.00442000,10.00000000,8.00000000,5.08819050,6.13366100,0.48953572,0,2.91180950
0.00444000,10.00000000,8.00000000,5.12750695,6.04862564,0.49034960,0,2.87249305
0.00446000,10.00000000,8.00000000,5.16559510,5.95136057,0.49115979,0,2.83440490
0.00448000,10.00000000,8.00000000,5.20232897,5.84236775,0.49196812,0,2.79767103
0.00450000,10.00000000,8.00000000,5.23758917,5.72220561,0.49277643,0,2.76241083
0.00452000,10.00000000,8.00000000,5.27126346,5.59148618,0.49358650,0,2.72873654
0.00454000,10.00000000,8.00000000,5.30324729,5.45087206,0.49440010,0,2.69675271
0.00456000,10.00000000,8.00000000,5.33344429,5.30107312,0.49521895,0,2.66655571
0.00458000,10.00000000,8.00000000,5.36176673,5.14284290,0.49604472,0,2.63823327
0.00460000,10.00000000,8.00000000,5.38813594,4.97697495,0.49687902,0,2.61186406
0.00462000,10.00000000,8.00000000,5.41248269,4.80429886,0.49772339,0,2.58751731
0.00464000,10.00000000,8.00000000,5.43474752,4.62567614,0.49857932,0,2.56525248
