t,v_in,v_ref,v_out,i_L,d,mode,error
0.00000000,10.00000000,8.00000000,0.00000000,0.00000000,1.00000000,0,8.00000000
0.00002000,10.00000000,8.00000000,0.02217290,3.99704115,0.92163458,0,7.97782710
0.00004000,10.00000000,8.00000000,0.08669192,7.66315187,0.91465568,0,7.91330808
0.00006000,10.00000000,8.00000000,0.19114749,11.26752185,0.90840581,0,7.80885251
0.00008000,10.00000000,8.00000000,0.33456253,14.79728335,0.90261634,0,7.66543747
0.00010000,10.00000000,8.00000000,0.51581912,18.23891302,0.89714288,0,7.48418088
0.00012000,10.00000000,8.00000000,0.73365506,21.57878592,0.89146359,0,7.26634494
0.00014000,10.00000000,8.00000000,0.98665551,24.80172458,0.88545291,0,7.01334449
0.00016000,10.00000000,8.00000000,1.27324578,27.89264727,0.87901318,0,6.72675422
0.00018000,10.00000000,8.00000000,1.59169422,30.83674305,0.87191196,0,6.40830578
0.00020000,10.00000000,8.00000000,1.94011349,33.61899492,0.86411518,0,6.05988651
0.00022000,10.00000000,8.00000000,2.31646382,36.22503537,0.85548486,0,5.68353618
0.00024000,10.00000000,8.00000000,2.71855916,38.64079016,0.84590424,0,5.28144084
0.00026000,10.00000000,8.00000000,3.14407195,40.85262102,0.83539809,0,4.85592805
0.00028000,10.00000000,8.00000000,3.59054225,42.84794661,0.82387472,0,4.40945775
0.00030000,10.00000000,8.00000000,4.05538785,44.61482761,0.81084646,0,3.94461215
0.00032000,10.00000000,8.00000000,4.53590354,46.14043103,0.79705045,0,3.46409646
0.00034000,10.00000000,8.00000000,5.02927937,47.41597718,0.78506208,0,2.97072063
0.00036000,10.00000000,8.00000000,5.53268704,48.44411969,0.77417302,0,2.46731296
0.00038000,10.00000000,8.00000000,6.04333386,49.22580248,0.76443288,0,1.95666614
0.00040000,10.00000000,8.00000000,6.55846038,49.76327881,0.75579404,0,1.44153962
0.00042000,10.00000000,8.00000000,7.07535238,50.05970649,0.74811216,0,0.92464762
0.00044000,10.00000000,8.00000000,7.59134849,50.11874132,0.74120420,0,0.40865151
0.00046000,10.00000000,8.00000000,8.10384438,49.94436012,0.73621074,0,-0.10384438
0.00048000,10.00000000,8.00000000,8.61032523,49.54612796,0.73654024,0,-0.61032523
0.00050000,10.00000000,8.00000000,9.10847721,48.94821486,0.73698289,0,-1.10847721
0.00052000,10.00000000,8.00000000,9.59615651,48.15483567,0.73757135,0,-1.59615651
0.00054000,10.00000000,8.00000000,10.07128334,47.17118099,0.73830381,0,-2.07128334
0.00056000,10.00000000,8.00000000,10.53185147,46.00325163,0.73925768,0,-2.53185147
0.00058000,10.00000000,8.00000000,10.97593839,44.65814417,0.74032946,0,-2.97593839
0.00060000,10.00000000,8.00000000,11.40171276,43.14329211,0.73832362,0,-3.40171276
0.00062000,10.00000000,8.00000000,11.80736889,41.45406977,0.73101284,0,-3.80736889
0.00064000,10.00000000,8.00000000,12.19101450,39.57767874,0.72460941,0,-4.19101450
0.00066000,10.00000000,8.00000000,12.55076801,37.52693404,0.71903472,0,-4.55076801
0.00068000,10.00000000,8.00000000,12.88490258,35.31505803,0.71420419,0,-4.88490258
0.00070000,10.00000000,8.00000000,13.19184928,32.95559404,0.71001261,0,-5.19184928
