t,v_in,v_ref,v_out,i_L,d,mode,error
0.00000000,10.00000000,15.00000000,0.00000000,0.00000000,0.25345800,1,15.00000000
0.00002000,10.00000000,15.00000000,0.01655572,3.99835096,0.26213625,1,14.98344428
0.00004000,10.00000000,15.00000000,0.06548374,7.98704163,0.27025762,1,14.93451626
0.00006000,10.00000000,15.00000000,0.14578296,11.95697957,0.27781968,1,14.85421704
0.00008000,10.00000000,15.00000000,0.25646518,15.89962707,0.28482040,1,14.74353482
0.00010000,10.00000000,15.00000000,0.39656182,19.80694225,0.29125800,1,14.60343818
0.00012000,10.00000000,15.00000000,0.56512919,23.67132078,0.29713086,1,14.43487081
0.00014000,10.00000000,15.00000000,0.76125272,27.48553844,0.30243742,1,14.23874728
0.00016000,10.00000000,15.00000000,0.98405003,31.24269509,0.30717615,1,14.01594997
0.00018000,10.00000000,15.00000000,1.23267301,34.93615998,0.31134544,1,13.76732699
0.00020000,10.00000000,15.00000000,1.50630899,38.55951893,0.31494361,1,13.49369101
0.00022000,10.00000000,15.00000000,1.80418105,42.10652310,0.31796884,1,13.19581895
0.00024000,10.00000000,15.00000000,2.12554754,45.57103983,0.32041919,1,12.87445246
0.00026000,10.00000000,15.00000000,2.46970079,48.94700536,0.32229258,1,12.53029921
0.00028000,10.00000000,15.00000000,2.83596511,52.22837967,0.32358684,1,12.16403489
0.00030000,10.00000000,15.00000000,3.22369410,55.40910338,0.32429967,1,11.77630590
0.00032000,10.00000000,15.00000000,3.63226720,58.48305692,0.32442873,1,11.36773280
0.00034000,10.00000000,15.00000000,4.06108559,61.44402209,0.32397171,1,10.93891441
0.00036000,10.00000000,15.00000000,4.50956736,64.28564610,0.32292635,1,10.49043264
0.00038000,10.00000000,15.00000000,4.97714193,67.00140834,0.32129053,1,10.02285807
0.00040000,10.00000000,15.00000000,5.46324383,69.58459017,0.31906242,1,9.53675617
0.00042000,10.00000000,15.00000000,5.96730557,72.02824808,0.31624054,1,9.03269443
0.00044000,10.00000000,15.00000000,6.48874992,74.32519059,0.31282392,1,8.51125008
0.00046000,10.00000000,15.00000000,7.02698123,76.46795936,0.30881223,1,7.97301877
0.00048000,10.00000000,15.00000000,7.58137604,78.44881529,0.30420600,1,7.41862396
0.00050000,10.00000000,15.00000000,8.15127283,80.25972999,0.29900674,1,6.84872717
0.00052000,10.00000000,15.00000000,8.73596094,81.89238380,0.29321721,1,6.26403906
0.00054000,10.00000000,15.00000000,9.33466873,83.33817089,0.28684161,1,5.66533127
0.00056000,10.00000000,15.00000000,9.94655087,84.58821282,0.27988585,1,5.05344913
0.00058000,10.00000000,15.00000000,10.57067501,85.63338138,0.27235782,1,4.42932499
0.00060000,10.00000000,15.00000000,11.20600779,86.46433212,0.26426767,1,3.79399221
0.00062000,10.00000000,15.00000000,11.85140032,87.07154979,0.25562811,1,3.14859968
0.00064000,10.00000000,15.00000000,12.50557335,87.44540706,0.24645476,1,2.49442665
0.00066000,10.00000000,15.00000000,13.16710230,87.57623780,0.23676645,1,1.83289770
0.00068000,10.00000000,15.00000000,13.83440250,87.45442636,0.22658555,1,1.16559750
0.00070000,10.00000000,15.00000000,14.50571490,87.07051394,0.21593834,1,0.49428510
0.00072000,10.00000000,15.00000000,15.17909264,86.41532320,0.20485533,1,-0.17909264
0.00074000,10.00000000,15.00000000,15.85238910,85.48010170,0.19337155,1,-0.85238910
0.00076000,10.00000000,15.00000000,16.52324782,84.25668484,0.18152687,1,-1.52324782
0.00078000,10.00000000,15.00000000,17.18909503,82.73767784,0.16936624,1,-2.18909503
0.00080000,10.00000000,15.00000000,17.84713534,80.91665626,0.15693987,1,-2.84713534
0.00082000,10.00000000,15.00000000,18.49435149,78.78838344,0.14430342,1,-3.49435149
0.00084000,10.00000000,15.00000000,19.12750875,76.34904237,0.13151801,1,-4.12750875
