t_s,G_Wm2,T_amb_C,phi_amb,v_w_ms,m_dot_w_kgs,kr,Tw1_C,Tw2_C,T_ai_C,ma_dot_kgs,Q_cond_kW,W_comp_kW,EER,Me_calc,Me_target,Tc_C,eta_PV,W_PV_W,vi_ms,Q_op_ls,W_pump_W,eta_pump,EER_grid,W_net_kW,ref_Tw1_C,error_Tw1_C
0.000000,920.000000,35.600000,0.350000,3.028000,0.020000,0.850000,58.346276,7.000000,-184503.003156,0.000001,4.298710,0.498710,7.619655,-0.006225,0.028291,-107198.306962,74.226860,136577.423227,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-135.546770,40.000000,-18.346276
10.000000,920.000000,35.600000,0.350000,3.028000,0.044846,0.850000,31.277265,7.000000,139.349875,0.011816,4.557486,0.757486,5.016592,-0.769377,0.459944,143.634481,0.075047,138.087033,0.251590,0.521552,531.943278,0.244171,3.300495,1.151343,40.000000,8.722735
20.000000,920.000000,35.600000,0.350000,3.028000,0.026950,0.850000,46.564328,7.000000,-196604.724941,0.000001,4.463425,0.663425,5.727847,-0.009920,0.025674,-114233.656835,79.086880,145519.859461,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-144.324491,40.000000,-6.564328
30.000000,920.000000,35.600000,0.350000,3.028000,0.037876,0.850000,35.740966,7.000000,-6002.932832,0.000001,4.556861,0.756861,5.020734,-0.017200,0.022982,-3427.085853,2.541701,4676.729669,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-3.387925,40.000000,4.259034
40.000000,920.000000,35.600000,0.350000,3.028000,0.030335,0.850000,42.520974,7.000000,-167822.401673,0.000001,4.510521,0.710521,5.348191,-0.011876,0.024704,-97501.020112,67.527975,124251.473436,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-123.009010,40.000000,-2.520974
50.000000,920.000000,35.600000,0.350000,3.028000,0.034985,0.850000,38.046759,7.000000,-85812.727326,0.000001,4.546762,0.746762,5.088634,-0.014947,0.023584,-49824.601641,34.593105,63651.312858,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-62.372607,40.000000,1.953241
60.000000,920.000000,35.600000,0.350000,3.028000,0.031772,0.850000,41.022399,7.000000,-148043.769814,0.000001,4.524849,0.724849,5.242469,-0.012767,0.024335,-86002.689741,59.584928,109636.267654,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-108.379475,40.000000,-1.022399
70.000000,920.000000,35.600000,0.350000,3.028000,0.033771,0.850000,39.115487,7.000000,-112399.711651,0.000001,4.539976,0.739976,5.135300,-0.014089,0.023857,-65280.975547,45.270368,83297.476950,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-82.025557,40.000000,0.884513
80.000000,920.000000,35.600000,0.350000,3.028000,0.032375,0.850000,40.426200,7.000000,-138309.507223,0.000001,4.529973,0.729973,5.205671,-0.013155,0.024187,-80343.664992,55.675674,102443.239749,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-101.181323,40.000000,-0.426200
90.000000,920.000000,35.600000,0.350000,3.028000,0.033243,0.850000,39.599792,7.000000,-122755.543161,0.000001,4.536489,0.736489,5.159616,-0.013730,0.023979,-71301.350101,49.429243,90949.806476,0.000000,0.521552,531.943278,0.244171,1000000000.000000,-89.681374,40.000000,0.400208
