t_s,G_Wm2,T_amb_C,phi_amb,v_w_ms,m_dot_w_kgs,kr,Tw1_C,Tw2_C,T_ai_C,ma_dot_kgs,Q_cond_kW,W_comp_kW,EER,Me_calc,Me_target,Tc_C,eta_PV,W_PV_W,vi_ms,Q_op_ls,W_pump_W,eta_pump,EER_grid,W_net_kW,ref_Tw1_C,error_Tw1_C
0.000000,920.000000,35.600000,0.350000,3.028000,0.140000,0.850000,14.480936,7.000000,11.202221,0.117004,4.384127,0.584127,6.505429,2.199036,0.669637,56.930429,0.134942,248.294126,3.073350,0.521552,1533.919004,0.084675,2.032355,1.869752,40.000000,25.519064
10.000000,920.000000,35.600000,0.350000,3.028000,0.140000,0.850000,14.480936,7.000000,11.202221,0.117004,4.384127,0.584127,6.505429,2.199036,0.669637,56.930429,0.134942,248.294126,3.073350,0.521552,1533.919004,0.084675,2.032355,1.869752,40.000000,25.519064
20.000000,920.000000,35.600000,0.350000,3.028000,0.140000,0.850000,14.480936,7.000000,11.202221,0.117004,4.384127,0.584127,6.505429,2.199036,0.669637,56.930429,0.134942,248.294126,3.073350,0.521552,1533.919004,0.084675,2.032355,1.869752,40.000000,25.519064
30.000000,920.000000,35.600000,0.350000,3.028000,0.140000,0.850000,14.480936,7.000000,11.202221,0.117004,4.384127,0.584127,6.505429,2.199036,0.669637,56.930429,0.134942,248.294126,3.073350,0.521552,1533.919004,0.084675,2.032355,1.869752,40.000000,25.519064
40.000000,920.000000,35.600000,0.350000,3.028000,0.140000,0.850000,14.480936,7.000000,11.202221,0.117004,4.384127,0.584127,6.505429,2.199036,0.669637,56.930429,0.134942,248.294126,3.073350,0.521552,1533.919004,0.084675,2.032355,1.869752,40.000000,25.519064
50.000000,920.000000,35.600000,0.350000,3.028000,0.140000,0.850000,14.480936,7.000000,11.202221,0.117004,4.384127,0.584127,6.505429,2.199036,0.669637,56.930429,0.134942,248.294126,3.073350,0.521552,1533.919004,0.084675,2.032355,1.869752,40.000000,25.519064
60.000000,920.000000,35.600000,0.350000,3.028000,0.140000,0.850000,14.480936,7.000000,11.202221,0.117004,4.384127,0.584127,6.505429,2.199036,0.669637,56.930429,0.134942,248.294126,3.073350,0.521552,1533.919004,0.084675,2.032355,1.869752,40.000000,25.519064
70.000000,920.000000,35.600000,0.350000,3.028000,0.140000,0.850000,14.480936,7.000000,11.202221,0.117004,4.384127,0.584127,6.505429,2.199036,0.669637,56.930429,0.134942,248.294126,3.073350,0.521552,1533.919004,0.084675,2.032355,1.869752,40.000000,25.519064
80.000000,920.000000,35.600000,0.350000,3.028000,0.140000,0.850000,14.480936,7.000000,11.202221,0.117004,4.384127,0.584127,6.505429,2.199036,0.669637,56.930429,0.134942,248.294126,3.073350,0.521552,1533.919004,0.084675,2.032355,1.869752,40.000000,25.519064
90.000000,920.000000,35.600000,0.350000,3.028000,0.140000,0.850000,14.480936,7.000000,11.202221,0.117004,4.384127,0.584127,6.505429,2.199036,0.669637,56.930429,0.134942,248.294126,3.073350,0.521552,1533.919004,0.084675,2.032355,1.869752,40.000000,25.519064
100.000000,920.000000,35.600000,0.350000,3.028000,0.140000,0.850000,14.480936,7.000000,11.202221,0.117004,4.384127,0.584127,6.505429,2.199036,0.669637,56.930429,0.134942,248.294126,3.073350,0.521552,1533.919004,0.084675,2.032355,1.869752,40.000000,25.519064
110.000000,920.000000,35.600000,0.350000,3.028000,0.140000,0.850000,14.480936,7.000000,11.202221,0.117004,4.384127,0.584127,6.505429,2.199036,0.669637,56.930429,0.134942,248.294126,3.073350,0.521552,1533.919004,0.084675,2.032355,1.869752,40.000000,25.519064
