time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.000,10.0000,0.0000,0.0000,15.0000,10.0000,1.0000
5.100,10.0000,0.0161,1.4843,15.0000,9.9839,1.9984
5.200,10.0000,1.4210,2.9431,15.0000,8.5790,2.8563
5.300,10.0000,0.1417,4.3677,15.0000,9.8583,3.8421
5.400,10.0000,1.8172,5.8209,15.0000,8.1828,4.6604
5.500,10.0000,1.4017,7.1618,15.0000,8.5983,5.5202
5.600,10.0000,1.2211,8.5328,15.0000,8.7789,6.3981
5.700,10.0000,1.3461,9.9074,15.0000,8.6539,7.2635
5.800,10.0000,1.8676,11.2503,15.0000,8.1324,8.0767
5.900,10.0000,2.8002,12.5200,15.0000,7.1998,8.7967
6.000,10.0000,4.0663,13.6791,15.0000,5.9337,9.3901
6.100,10.0000,5.5783,14.6986,15.0000,4.4217,9.8323
6.200,10.0000,7.2724,15.5574,15.0000,2.7276,10.1050
6.300,10.0000,9.0989,16.2397,15.0000,0.9011,10.1951
6.400,10.0000,11.0113,16.7347,5.0000,-1.0113,10.2963
6.500,10.0000,12.5870,16.0532,5.0000,-2.5870,10.5550
6.600,10.0000,13.9492,15.2245,5.0000,-3.9492,10.9499
6.700,10.0000,15.0725,14.2713,5.0000,-5.0725,11.4571
6.800,10.0000,15.9378,13.2186,5.0000,-5.9378,12.0509
6.900,10.0000,16.5323,12.0928,5.0000,-6.5323,12.7041
7.000,10.0000,16.8496,10.9214,5.0000,-6.8496,13.3891
7.100,10.0000,16.8900,9.7321,5.0000,-6.8900,14.0781
7.200,10.0000,16.6596,8.5524,5.0000,-6.6596,14.7441
7.300,10.0000,16.1710,7.4088,5.0000,-6.1710,15.3612
7.400,10.0000,15.4420,6.3262,5.0000,-5.4420,15.9054
7.500,10.0000,14.4955,5.3277,5.0000,-4.4955,16.3549
7.600,10.0000,13.3587,4.4335,5.0000,-3.3587,16.6908
7.700,10.0000,12.0623,3.6613,5.0000,-2.0623,16.8970
7.800,10.0000,10.6400,3.0252,6.4441,-0.6400,16.9610
7.900,10.0000,9.1818,2.6782,15.0000,0.8182,17.0428
8.000,10.0000,8.0220,3.3195,15.0000,1.9780,17.2406
8.100,10.0000,7.0506,4.0675,15.0000,2.9494,17.5356
8.200,10.0000,6.2842,4.9025,15.0000,3.7158,17.9072
