time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.000,10.0000,0.0000,0.0000,25.0000,10.0000,1.0000
5.100,10.0000,0.4701,2.4636,25.0000,9.5299,1.9530
5.200,10.0000,2.2719,4.8793,25.0000,7.7281,2.7258
5.300,10.0000,2.1080,7.1645,25.0000,7.8920,3.5150
5.400,10.0000,2.4802,9.4398,25.0000,7.5198,4.2670
5.500,10.0000,3.4121,11.6497,-2.2263,6.5879,4.9258
5.600,10.0000,3.8194,11.0644,-7.7233,6.1806,5.5438
5.700,10.0000,3.8788,9.9049,-2.1810,6.1212,6.1560
5.800,10.0000,3.8829,9.2976,2.8647,6.1171,6.7677
5.900,10.0000,3.9400,9.1927,4.6944,6.0600,7.3737
6.000,10.0000,4.0418,9.2632,4.7264,5.9582,7.9695
6.100,10.0000,4.1593,9.3259,4.4431,5.8407,8.5536
6.200,10.0000,4.2781,9.3484,4.3656,5.7219,9.1258
6.300,10.0000,4.3965,9.3512,4.4591,5.6035,9.6861
6.400,10.0000,4.5164,9.3515,4.5966,5.4836,10.2345
6.500,10.0000,4.6386,9.3534,4.7209,5.3614,10.7706
6.600,10.0000,4.7627,9.3554,4.8307,5.2373,11.2943
6.700,10.0000,4.8880,9.3559,4.9376,5.1120,11.8055
6.800,10.0000,5.0139,9.3545,5.0476,4.9861,12.3041
6.900,10.0000,5.1398,9.3516,5.1611,4.8602,12.7902
7.000,10.0000,5.2655,9.3474,5.2762,4.7345,13.2636
7.100,10.0000,5.3906,9.3422,5.3920,4.6094,13.7246
7.200,10.0000,5.5149,9.3360,5.5077,4.4851,14.1731
7.300,10.0000,5.6380,9.3291,5.6231,4.3620,14.6093
7.400,10.0000,5.7598,9.3215,5.7380,4.2402,15.0333
7.500,10.0000,5.8801,9.3133,5.8520,4.1199,15.4453
7.600,10.0000,5.9987,9.3045,5.9651,4.0013,15.8454
7.700,10.0000,6.1154,9.2953,6.0769,3.8846,16.2339
7.800,10.0000,6.2302,9.2856,6.1873,3.7698,16.6108
7.900,10.0000,6.3429,9.2757,6.2961,3.6571,16.9765
8.000,10.0000,6.4534,9.2654,6.4033,3.5466,17.3312
8.100,10.0000,6.5617,9.2550,6.5087,3.4383,17.6750
8.200,10.0000,6.6677,9.2443,6.6122,3.3323,18.0083
