time,omega_ref,omega_b,phi,omega_t,error,iae_cumulative
0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.000,10.0000,0.0000,0.0000,0.9512,10.0000,1.0000
5.100,10.0000,0.3622,0.0592,0.9503,9.6378,1.9638
5.200,10.0000,0.3614,0.1607,25.0000,9.6386,2.9276
5.300,10.0000,1.4324,2.6206,25.0000,8.5676,3.7844
5.400,10.0000,0.4365,5.0281,25.0000,9.5635,4.7408
5.500,10.0000,1.7327,7.4235,25.0000,8.2673,5.5675
5.600,10.0000,2.1208,9.7358,25.0000,7.8792,6.3554
5.700,10.0000,3.1058,11.9793,25.0000,6.8942,7.0448
5.800,10.0000,4.6283,14.0966,25.0000,5.3717,7.5820
5.900,10.0000,6.5956,16.0388,25.0000,3.4044,7.9224
6.000,10.0000,8.9330,17.7652,25.0000,1.0670,8.0291
6.100,10.0000,11.5735,19.2421,25.0000,-1.5735,8.1865
6.200,10.0000,14.4489,20.4426,-25.0000,-4.4489,8.6314
6.300,10.0000,15.6041,16.4321,-25.0000,-5.6041,9.1918
6.400,10.0000,15.8083,12.3536,-25.0000,-5.8083,9.7726
6.500,10.0000,15.0818,8.3015,-25.0000,-5.0818,10.2808
6.600,10.0000,13.4658,4.3669,-25.0000,-3.4658,10.6274
6.700,10.0000,11.0203,0.6360,-25.0000,-1.0203,10.7294
6.800,10.0000,7.8224,-2.8120,-25.0000,2.1776,10.9472
6.900,10.0000,3.9590,-5.9063,-25.0000,6.0410,11.5512
7.000,10.0000,0.1816,-8.5785,-25.0000,9.8184,12.5331
7.100,10.0000,-2.0014,-10.9914,25.0000,12.0014,13.7332
7.200,10.0000,-1.2616,-8.3218,25.0000,11.2616,14.8594
7.300,10.0000,-0.4338,-5.7745,25.0000,10.4338,15.9028
7.400,10.0000,-0.8655,-3.2474,25.0000,10.8655,16.9893
7.500,10.0000,-0.8246,-0.6982,25.0000,10.8246,18.0718
7.600,10.0000,-0.0786,1.8122,25.0000,10.0786,19.0796
7.700,10.0000,1.5804,4.2001,25.0000,8.4196,19.9216
7.800,10.0000,1.1026,6.5694,25.0000,8.8974,20.8113
7.900,10.0000,1.0867,8.9645,25.0000,8.9133,21.7027
8.000,10.0000,1.7141,11.3304,25.0000,8.2859,22.5312
8.100,10.0000,3.0457,13.5978,25.0000,6.9543,23.2267
